step,R_noise,D_F,D_Y,D_U,D_V,lambda_D,loss,gradient_norm,lr,points,step_seconds,peak_gpu_memory_gib,finite
1813,1.484584927558899,3.399818888283335e-05,3.97555559175089e-05,1.8499267753213644e-05,1.4952915989852045e-05,1.114052653312683,2.598637580871582,12.47351360321045,1e-05,295556,1.7629288509488106,10.829399585723877,True
1814,1.5312883853912354,3.9550901419715956e-05,4.1229035559808835e-05,3.163524888805114e-05,3.739776002475992e-05,1.2960039377212524,2.8272924423217773,15.39350700378418,1e-05,321037,1.8082148134708405,10.829399585723877,True
1815,2.2949397563934326,5.641593088512309e-05,5.492804484674707e-05,5.0084399845218286e-05,7.167475268943235e-05,1.8486372232437134,4.1435770988464355,17.554122924804688,1e-05,242830,1.443056508898735,10.829399585723877,True
1816,1.4801521301269531,3.4726654121186584e-05,3.614081288105808e-05,2.7787862563855015e-05,3.318048038636334e-05,1.137923002243042,2.618075132369995,11.322932243347168,1e-05,310279,1.7021511495113373,10.829399585723877,True
1817,0.8531383275985718,2.7117097488371655e-05,3.1415002013091e-05,1.3701824173040222e-05,1.4744945474376436e-05,0.8885730504989624,1.7417113780975342,14.435113906860352,1e-05,301965,1.6809595003724098,10.829399585723877,True
1818,0.7077492475509644,2.1738509531132877e-05,2.588778625067789e-05,8.180186341633089e-06,1.0401176041341387e-05,0.7123274803161621,1.4200767278671265,8.824281692504883,1e-05,298394,1.614559344947338,10.829399585723877,True
1819,1.9925569295883179,4.1886545659508556e-05,4.782396354130469e-05,2.513897379685659e-05,2.3009604774415493e-05,1.3725383281707764,3.3650951385498047,13.784297943115234,1e-05,272920,1.5253871977329254,10.829399585723877,True
1820,1.2664979696273804,3.187805486959405e-05,3.677401764434762e-05,1.83497086254647e-05,1.6030620827223174e-05,1.044580101966858,2.3110780715942383,16.256404876708984,1e-05,281950,1.6345159113407135,10.829399585723877,True
1821,1.6793663501739502,4.356861609267071e-05,4.417826494318433e-05,4.4439846533350646e-05,3.9039474359015e-05,1.4276564121246338,3.107022762298584,9.731800079345703,1e-05,281434,1.5989960283041,10.829399585723877,True
1822,1.882952332496643,3.9090748032322153e-05,4.422043639351614e-05,2.3717660951660946e-05,2.3685695850872435e-05,1.2809256315231323,3.1638779640197754,10.94100284576416,1e-05,284599,1.5046058297157288,10.829399585723877,True
1823,1.1109250783920288,3.2560928957536817e-05,3.7629830330843106e-05,2.0071020117029548e-05,1.4637426829722244e-05,1.0669565200805664,2.1778817176818848,14.709909439086914,1e-05,271170,1.5357424393296242,10.829399585723877,True
1824,1.3511546850204468,3.0432995117735118e-05,3.762902269954793e-05,9.019801836984698e-06,8.670038369018584e-06,0.9972283840179443,2.3483829498291016,10.467215538024902,1e-05,246551,1.398960903286934,10.829399585723877,True
1825,1.7729463577270508,3.699107401189394e-05,4.104838444618508e-05,3.023254066647496e-05,1.9405759303481318e-05,1.2121235132217407,2.985069751739502,6.602016448974609,1e-05,258746,1.5802161321043968,10.829399585723877,True
1826,1.5114243030548096,2.898983257182408e-05,3.4378390409983695e-05,1.278362742596073e-05,1.2864691598224454e-05,0.9499388337135315,2.4613630771636963,7.198566436767578,1e-05,245694,1.3831105753779411,10.829399585723877,True
1827,1.8098796606063843,3.868263229378499e-05,4.503556192503311e-05,2.026960464718286e-05,1.8978076695930213e-05,1.2675524950027466,3.077432155609131,10.36148738861084,1e-05,297646,1.6884114891290665,10.829399585723877,True
1828,1.184980034828186,3.12362244585529e-05,3.5955574276158586e-05,1.8910743165179156e-05,1.5245593203871977e-05,1.0235486030578613,2.208528518676758,11.964581489562988,1e-05,292283,1.7109296172857285,10.829399585723877,True
1829,1.8398122787475586,3.703903348650783e-05,4.084845568286255e-05,2.1920051949564368e-05,2.9301470931386575e-05,1.2136950492858887,3.0535073280334473,3.911546230316162,1e-05,331795,1.8109175190329552,10.829399585723877,True
1830,1.0251559019088745,2.7450223569758236e-05,3.3148091461043805e-05,1.0362105058447924e-05,1.0351140190323349e-05,0.8994889259338379,1.9246448278427124,5.333117485046387,1e-05,273091,1.4855628162622452,10.829399585723877,True
1831,1.0419526100158691,2.801896698656492e-05,3.1417934224009514e-05,1.8178654499934055e-05,1.746547786751762e-05,0.9181255102157593,1.9600781202316284,12.805588722229004,1e-05,256523,1.5304520577192307,10.829399585723877,True
1832,1.3485122919082642,3.2818279578350484e-05,4.031127173220739e-05,1.01126261142781e-05,1.0565989214228466e-05,1.0753893852233887,2.4239015579223633,8.090250968933105,1e-05,268072,1.4638361632823944,10.829399585723877,True
1833,1.0718612670898438,2.8633448891923763e-05,3.419927088543773e-05,1.0918802217929624e-05,1.2953167242812924e-05,0.9382608532905579,2.010122060775757,7.8102641105651855,1e-05,357344,1.972162589430809,10.829399585723877,True
1834,0.8896516561508179,2.8815013138228096e-05,3.424869282753207e-05,1.3264966582937632e-05,1.1762965186790098e-05,0.9442103505134583,1.833862066268921,18.148874282836914,1e-05,222853,1.358206920325756,10.829399585723877,True
1835,2.058988094329834,4.955388794769533e-05,4.0696879295865074e-05,6.038662831997499e-05,9.186317765852436e-05,1.6237818002700806,3.682769775390625,12.276602745056152,1e-05,335532,1.9266293123364449,10.829399585723877,True
1836,1.111549735069275,2.6234692995785736e-05,3.009259125974495e-05,1.7045689673977904e-05,1.227630036737537e-05,0.859658420085907,1.971208095550537,5.124917984008789,1e-05,289289,1.5395455658435822,10.829399585723877,True
1837,1.6685404777526855,3.65890737157315e-05,4.3204407120356336e-05,1.655934647715185e-05,1.6926798707572743e-05,1.1989507675170898,2.8674912452697754,18.75922203063965,1e-05,290097,1.6455925330519676,10.829399585723877,True
1838,1.1815441846847534,2.969820525322575e-05,3.4207405406050384e-05,1.6969042917480692e-05,1.537216485303361e-05,0.9731507897377014,2.1546950340270996,9.809040069580078,1e-05,269611,1.5348456650972366,10.829399585723877,True
1839,1.20805823802948,2.7659318220685236e-05,3.3058622648241e-05,1.1720933798642363e-05,1.1201868801435921e-05,0.9063405394554138,2.114398717880249,5.732969284057617,1e-05,288316,1.6278298646211624,10.829399585723877,True
1840,2.168152093887329,4.025725502287969e-05,4.912481745122932e-05,1.4907938748365268e-05,1.2401198546285741e-05,1.3191497325897217,3.487301826477051,9.581400871276855,1e-05,320779,1.8168219178915024,10.829399585723877,True
1841,1.4909566640853882,3.541915793903172e-05,3.585383092286065e-05,2.8762045985786244e-05,3.9468242903240025e-05,1.1606149673461914,2.651571750640869,8.808978080749512,1e-05,264083,1.4999275207519531,10.829399585723877,True
1842,1.3973363637924194,2.8831667805206962e-05,3.264434781158343e-05,1.839088690758217e-05,1.6396374121541157e-05,0.9447560906410217,2.342092514038086,10.323200225830078,1e-05,222838,1.3121003583073616,10.829399585723877,True
1843,1.6437830924987793,3.187158654327504e-05,3.558781463652849e-05,1.9397466530790552e-05,2.2048343453207053e-05,1.0443681478500366,2.6881513595581055,11.669283866882324,1e-05,249457,1.4844214096665382,10.829399585723877,True
1844,1.0267504453659058,2.269296965096146e-05,2.621619205456227e-05,1.3343539649213199e-05,1.0903070688073058e-05,0.7436032295227051,1.7703536748886108,91.03585052490234,1e-05,221911,1.3034346550703049,10.829399585723877,True
1845,1.3770313262939453,3.154983278363943e-05,3.635129542089999e-05,1.6847199731273577e-05,1.7443708202335984e-05,1.0338249206542969,2.410856246948242,6.7271904945373535,1e-05,287132,1.643286556005478,10.829399585723877,True
1846,1.2739312648773193,2.9966398869873956e-05,3.500012826407328e-05,1.4982269931351766e-05,1.474814325774787e-05,0.9819389581680298,2.2558703422546387,9.645514488220215,1e-05,291194,1.651689238846302,10.829399585723877,True
1847,2.2356910705566406,6.528713856823742e-05,4.661980347009376e-05,0.00011426610581111163,0.00012831216736231,2.139328956604004,4.3750200271606445,11.347868919372559,1e-05,261615,1.486595407128334,10.829399585723877,True
1848,1.4765360355377197,3.632678635767661e-05,3.474847108009271e-05,4.902034197584726e-05,3.310312604298815e-05,1.1903561353683472,2.6668920516967773,6.482158184051514,1e-05,299312,1.7414244934916496,10.829399585723877,True
1849,2.1166832447052,4.5292013965081424e-05,3.999256659881212e-05,6.338282400975004e-05,5.8997884480049834e-05,1.484128713607788,3.6008119583129883,10.882575035095215,1e-05,250762,1.47661841660738,10.829399585723877,True
1850,2.2776594161987305,4.3592524889390916e-05,4.690813511842862e-05,4.134981281822547e-05,2.5941548301489092e-05,1.4284398555755615,3.706099271774292,16.450077056884766,1e-05,306498,1.7440750673413277,10.829399585723877,True
1851,1.198523759841919,2.961800419143401e-05,3.374656807864085e-05,1.570699350850191e-05,1.87576388270827e-05,0.9705227613449097,2.169046401977539,7.57053804397583,1e-05,296211,1.705544300377369,10.829399585723877,True
1852,0.828698992729187,2.3666929337196052e-05,2.885043249989394e-05,8.569194505980704e-06,7.663640644750558e-06,0.7755179405212402,1.6042169332504272,9.175945281982422,1e-05,263820,1.5788290947675705,10.829399585723877,True
1853,1.1461046934127808,2.4361592295463197e-05,2.922565363405738e-05,1.0923619811364915e-05,8.61520220496459e-06,0.798280656337738,1.944385290145874,6.908092975616455,1e-05,248994,1.4556230679154396,10.829399585723877,True
1854,2.19136643409729,4.508952042669989e-05,4.556549174594693e-05,5.5879900173749775e-05,3.1443327316083014e-05,1.477493405342102,3.6688599586486816,5.31851863861084,1e-05,255506,1.4691457152366638,10.829399585723877,True
1855,1.3264389038085938,3.843522790702991e-05,3.580961492843926e-05,2.8186033887322992e-05,6.443808524636552e-05,1.2594455480575562,2.5858845710754395,9.619524955749512,1e-05,286818,1.6215408593416214,10.829399585723877,True
1856,2.189286231994629,3.7402856833068654e-05,4.3621821532724425e-05,2.3301467081182636e-05,1.4190486581355799e-05,1.2256168127059937,3.414903163909912,12.220585823059082,1e-05,261013,1.4872465208172798,10.829399585723877,True
1857,1.843043565750122,3.642437877715565e-05,3.815057425526902e-05,2.1177107555558905e-05,4.131446621613577e-05,1.1935540437698364,3.036597728729248,78.58002471923828,1e-05,267352,1.600945696234703,10.829399585723877,True
1858,1.9975911378860474,3.8825855881441385e-05,4.3547592213144526e-05,2.5359859137097374e-05,2.396143645455595e-05,1.2722456455230713,3.269836902618408,8.699326515197754,1e-05,349706,1.9272615015506744,10.829399585723877,True
1859,1.2848715782165527,2.8534534067148343e-05,3.446795744821429e-05,1.1523535249580164e-05,9.944991688826121e-06,0.9350196123123169,2.21989107131958,10.041200637817383,1e-05,239403,1.3848421424627304,10.829399585723877,True
1860,1.8710731267929077,3.525805368553847e-05,4.1158884414471686e-05,1.7351427231915295e-05,1.7759670299710706e-05,1.1553359031677246,3.026409149169922,10.418843269348145,1e-05,224491,1.2852527350187302,10.829399585723877,True
1861,1.7682610750198364,3.700463639688678e-05,4.130689922021702e-05,2.8573924282682128e-05,1.9621753381215967e-05,1.212567925453186,2.9808290004730225,13.944199562072754,1e-05,322936,1.882107600569725,10.829399585723877,True
1862,1.0980321168899536,2.4408042008872144e-05,2.8689033570117317e-05,1.5429946870426647e-05,7.700184141867794e-06,0.7998027205467224,1.8978347778320312,8.248185157775879,1e-05,256367,1.5101775079965591,10.829399585723877,True
1863,1.7850853204727173,4.177666050964035e-05,4.148476000409573e-05,4.123953840462491e-05,4.406517109600827e-05,1.368937611579895,3.1540229320526123,7.467555046081543,1e-05,280785,1.5933167412877083,10.829399585723877,True
1864,1.507439136505127,2.9558068490587175e-05,3.539068347890861e-05,1.220832382387016e-05,1.1912104127986822e-05,0.9685587882995605,2.4759979248046875,4.017806053161621,1e-05,265624,1.4241726025938988,10.829399585723877,True
1865,2.1096765995025635,3.690794255817309e-05,4.1475726902717724e-05,2.507086901459843e-05,2.1338313672458753e-05,1.2093994617462158,3.3190760612487793,6.838130950927734,1e-05,329456,1.8230621442198753,10.829399585723877,True
1866,1.2606714963912964,2.747262806224171e-05,3.246046617277898e-05,1.3829607269144617e-05,1.1188618373125792e-05,0.9002230763435364,2.1608946323394775,11.41357421875,1e-05,271281,1.503890298306942,10.829399585723877,True
1867,0.8173533082008362,2.5258390451199375e-05,2.5883036869345233e-05,2.2806605556979775e-05,2.396230775048025e-05,0.8276669383049011,1.6450202465057373,51.9500617980957,1e-05,304901,1.6858078837394714,10.829399585723877,True
1868,1.577578067779541,3.483529872028157e-05,4.0806080505717546e-05,1.823188540583942e-05,1.561399403726682e-05,1.1414830684661865,2.7190611362457275,10.946992874145508,1e-05,324103,1.8244911953806877,10.829399585723877,True
1869,2.4871435165405273,6.266825221246108e-05,4.616320802597329e-05,0.00012717355275526643,9.719323134049773e-05,2.053513288497925,4.540657043457031,17.356348037719727,1e-05,281803,1.6407617777585983,10.829399585723877,True
1870,1.6356697082519531,3.9972030208446085e-05,3.945142816519365e-05,3.704792834469117e-05,4.601974069373682e-05,1.3098034858703613,2.9454731941223145,10.227912902832031,1e-05,268641,1.54097780585289,10.829399585723877,True
1871,1.4685031175613403,3.4626504202606156e-05,3.797438694164157e-05,1.9852797777275555e-05,2.9312899641809054e-05,1.1346412897109985,2.603144407272339,10.22861385345459,1e-05,295121,1.6055607348680496,10.829399585723877,True
1872,1.5213513374328613,2.6899764634435996e-05,2.978008342324756e-05,2.3139145923778415e-05,1.3378470612224191e-05,0.8814514875411987,2.4028029441833496,5.5690202713012695,1e-05,263923,1.4781843274831772,10.829399585723877,True
1873,0.7955447435379028,1.9715900634764694e-05,2.308201146661304e-05,9.9867384051322e-06,9.248416063201148e-06,0.6460506319999695,1.4415953159332275,21.326675415039062,1e-05,229114,1.3183414861559868,10.829399585723877,True
1874,1.3434665203094482,3.104015195276588e-05,3.469317016424611e-05,1.9316004909342155e-05,2.084620064124465e-05,1.0171236991882324,2.3605902194976807,32.69011688232422,1e-05,226399,1.3274504914879799,10.829399585723877,True
1875,1.3837937116622925,3.0015482479939237e-05,3.2537463994231075e-05,2.3501737814513035e-05,2.1397334421635605e-05,0.9835473299026489,2.3673410415649414,10.739836692810059,1e-05,324621,1.916626662015915,10.829399585723877,True
1876,1.4367302656173706,2.760236748144962e-05,3.2504514820175245e-05,1.5251871445798315e-05,1.0539961294853128e-05,0.9044743776321411,2.3412046432495117,10.753484725952148,1e-05,279575,1.5275006219744682,10.829399585723877,True
1877,1.25528883934021,3.0475643143290654e-05,3.45653279509861e-05,1.725772199279163e-05,1.915544089570176e-05,0.9986258745193481,2.2539148330688477,9.62718677520752,1e-05,272948,1.5046415254473686,10.829399585723877,True
1878,1.4196739196777344,2.958798359031789e-05,3.2863448723219335e-05,2.3992217393242754e-05,1.5530948076047935e-05,0.9695390462875366,2.3892130851745605,12.886244773864746,1e-05,260137,1.494827724993229,10.829399585723877,True
1879,1.895106554031372,3.580556222004816e-05,4.04821548727341e-05,2.294456680829171e-05,2.0607019905583e-05,1.173276662826538,3.06838321685791,6.795426368713379,1e-05,281599,1.6473465412855148,10.829399585723877,True
1880,1.9335668087005615,3.786393426707946e-05,4.027346585644409e-05,3.523586565279402e-05,2.603482425911352e-05,1.2407253980636597,3.1742920875549316,4.1977057456970215,1e-05,266085,1.55872343480587,10.829399585723877,True
1881,1.2336077690124512,2.856155697372742e-05,2.657142795214895e-05,1.8833598005585372e-05,5.023029007134028e-05,0.9359050989151001,2.1695127487182617,6.424619197845459,1e-05,342300,1.8792330101132393,10.829399585723877,True
1882,1.0964816808700562,2.361508632020559e-05,2.7147154469275847e-05,1.197226174554089e-05,1.4065483810554724e-05,0.7738191485404968,1.8703007698059082,14.207003593444824,1e-05,240485,1.4186870381236076,10.829399585723877,True
1883,1.9413310289382935,3.672687307698652e-05,3.672192542580888e-05,3.9028040191624314e-05,3.445539914537221e-05,1.2034661769866943,3.1447973251342773,7.179372787475586,1e-05,255193,1.4808518216013908,10.829399585723877,True
1884,1.4020187854766846,3.165779708069749e-05,3.4154480090364814e-05,2.0393246813910082e-05,2.7942252927459776e-05,1.0373626947402954,2.4393815994262695,7.600196361541748,1e-05,267713,1.4757214412093163,10.829399585723877,True
1885,1.7137329578399658,4.212713974993676e-05,3.473629476502538e-05,6.982039485592395e-05,5.877892908756621e-05,1.3804221153259277,3.0941550731658936,9.472197532653809,1e-05,287198,1.665398232638836,10.829399585723877,True
1886,1.4594922065734863,3.1465493520954624e-05,3.55895099346526e-05,1.9717515897355042e-05,1.846937811933458e-05,1.0310612916946411,2.490553379058838,8.848730087280273,1e-05,294533,1.723454363644123,10.829399585723877,True
1887,1.118788719177246,2.4317216229974292e-05,2.7350164600647986e-05,1.546614475955721e-05,1.4970595657359809e-05,0.7968265414237976,1.9156153202056885,9.062466621398926,1e-05,245428,1.4357753321528435,10.829399585723877,True
1888,1.1324784755706787,2.400300945737399e-05,2.8411535822669975e-05,1.4075400940782856e-05,7.479459782189224e-06,0.786530613899231,1.9190090894699097,5.716444492340088,1e-05,255150,1.4154801443219185,10.829399585723877,True
1889,1.7023497819900513,3.0979783332441e-05,3.490331073408015e-05,1.723598688840866e-05,2.11823880817974e-05,1.0151455402374268,2.7174954414367676,8.413968086242676,1e-05,258776,1.5917172580957413,10.829399585723877,True
