configuration,dataset,stage,lambda,stage_index,num_blocks,points,stage_bits,cumulative_bits,stage_bpp,cumulative_bpp,mse_Y,psnr_Y,mse_U,psnr_U,mse_V,psnr_V,yuv611,x_rms,f_rms,d_rms
R04_8k256_L4096,8i,x_low,4096.0,0.0,14.0,877508.25,17688.0,17688.0,0.02010953290210553,0.02010953290210553,1.2561616875007648e-06,59.00992703025173,1.2785762670216941e-06,58.93333778747968,1.2891265037265626e-06,58.90146184020349,58.98679522614919,0.4752783429788217,,
R04_8k256_L4096,Owlii,r1,4096.0,1.0,8.0,700286.25,388.0,12494.0,0.0005557044861153845,0.01780629662981231,0.002350271927180179,26.49921098195471,0.0020281466983987357,26.929275953116697,4.6505079505756135e-05,43.40301989012821,28.66594521687165,0.48375608515028123,0.06861223301665492,0.038893514097512766
R04_8k256_L4096,Owlii,r2,4096.0,2.0,8.0,700286.25,4924.0,17418.0,0.007029387804303365,0.024835684434115674,0.0021968574699885593,26.887406952045048,0.0014069155452612777,28.519059644753472,5.977792982916975e-05,42.46150574913921,29.038125888270372,0.4859441371087476,0.0450608609688682,0.051925900615146556
R04_8k256_L4096,Owlii,r3,4096.0,3.0,8.0,700286.25,17112.0,34530.0,0.02449016387207885,0.04932584830619453,0.0013285487895005129,29.126905202569027,0.0006030254168454855,32.21168066825071,4.580001994527008e-05,43.78200612258613,31.344389750781374,0.4901253796354913,0.038238193149215866,0.046524462717565135
R04_8k256_L4096,Owlii,r4,4096.0,4.0,8.0,700286.25,45628.0,80158.0,0.06537879349411928,0.11470464180031381,0.0007758307315748158,31.143539576817144,0.0004641391974633752,33.39526904096818,3.103494634920296e-05,45.27152445326475,33.19100386939198,0.4970865900710598,0.04579536113610845,0.0441787883198857
R04_8k256_L4096,Owlii,r5,4096.0,5.0,8.0,700286.25,48550.0,128708.0,0.070432733562771,0.1851373753630848,0.0001588480719599704,38.07245302977478,3.752916726387577e-05,44.29984487124553,2.0061285094210704e-05,47.138707794428534,39.98415885554034,0.49376376816556605,0.044953924062576284,0.04216499651625273
R04_8k256_L4096,Owlii,x_low,4096.0,0.0,8.0,700286.25,12106.0,12106.0,0.017250592143696925,0.017250592143696925,1.2902592201917283e-06,58.89365853002017,1.1767832690169784e-06,59.31168397988736,1.3717439478582923e-06,58.63878571416658,58.91405260927186,0.4945627712505505,,
R04_8k256_L4096,RWTT_Train,r1,4096.0,1.0,20.0,1280449.6666666667,1354.6666666666667,21037.333333333332,0.0010052102173691072,0.015332087574943885,0.006304127180949918,25.570246235136455,0.0021920802666166327,26.618160906927937,8.38938656882771e-05,41.18591252628585,27.65319385550406,0.4792397552289352,0.07296545042343437,0.045171356775542175
R04_8k256_L4096,RWTT_Train,r2,4096.0,2.0,20.0,1280449.6666666667,10122.666666666666,31160.0,0.007354558994635188,0.022686646569579073,0.004593395540898783,26.59066475053865,0.001494558605700634,28.32053463331152,0.00011696653897141625,40.33041337134199,28.524367063485673,0.48379757385565664,0.05567834692294049,0.07209319086601025
R04_8k256_L4096,RWTT_Train,r3,4096.0,3.0,20.0,1280449.6666666667,36650.666666666664,67810.66666666667,0.026488638007561977,0.04917528457714105,0.002433146809417476,30.947757568867363,0.0005928556470205898,33.15345402366465,7.899834576505101e-05,43.11340034054223,32.74417497217639,0.489041197743918,0.04515280883199351,0.058460970997818086
R04_8k256_L4096,RWTT_Train,r4,4096.0,4.0,20.0,1280449.6666666667,114120.0,181930.66666666666,0.08244299293062496,0.131618277507766,0.0013065022621150963,29.824736229768813,0.0004046772209228547,34.048149212735204,4.8533855049309064e-05,44.699874854931714,32.21205518078497,0.4981730138290464,0.04610455130974942,0.048396602466488116
R04_8k256_L4096,RWTT_Train,r5,4096.0,5.0,20.0,1280449.6666666667,203338.66666666666,385269.3333333333,0.1470290713924978,0.2786473489002638,0.0006015558267892692,38.330609476609645,5.2389652932175825e-05,46.304890661353085,3.52217328953703e-05,50.0925387524718,40.79763578418534,0.4960203942434634,0.0453241914543557,0.04492670558619835
R04_8k256_L4096,RWTT_Train,x_low,4096.0,0.0,20.0,1280449.6666666667,19682.666666666668,19682.666666666668,0.014326877357574777,0.014326877357574777,1.6278108290692605e-06,58.160261931624966,1.5550606217271176e-06,58.250555080980384,1.125261939651534e-06,59.53227394570416,58.34305007705429,0.49051229226027965,,
R04_8k256_L4096,RWTT_Val,r1,4096.0,1.0,28.0,2144542.0,1752.0,43552.0,0.0008169576534290305,0.02030829892816275,0.00324700623122983,24.885168779320107,0.0021945448398198344,26.58655541049413,9.80299772853276e-05,40.086410979930605,26.99799738329317,0.4746009423290319,0.06981896630432535,0.039619581065432355
R04_8k256_L4096,RWTT_Val,r2,4096.0,2.0,28.0,2144542.0,20568.0,64120.0,0.009590859027242181,0.02989915795540493,0.0034260291514595213,24.652089460219543,0.0015290606543405835,28.15575286776724,0.00011436548202117189,39.41705035244072,26.935667497690652,0.4774252115306337,0.04976675169882057,0.061846361196600176
R04_8k256_L4096,RWTT_Val,r3,4096.0,3.0,28.0,2144542.0,74336.0,138456.0,0.03466287906695229,0.06456203702235722,0.0026666923524725126,25.740270845464618,0.0007029906028897329,31.53050480300818,8.8405098965787e-05,40.535226853393965,28.31341959114873,0.4814183367118763,0.04240167451613842,0.05415165824934282
R04_8k256_L4096,RWTT_Val,r4,4096.0,4.0,28.0,2144542.0,232448.0,370904.0,0.10839050948873932,0.17295254651109654,0.001785101479706684,27.483370900145854,0.0003221050887611372,34.92002413946456,6.206553916228105e-05,42.07149467548787,30.236468026978443,0.4872366503546386,0.04561963431330182,0.048945313535959184
R04_8k256_L4096,RWTT_Val,r5,4096.0,5.0,28.0,2144542.0,501544.0,872448.0,0.23386998249509686,0.4068225290061934,0.001106828937373361,29.559194950160084,5.5065737866669636e-05,42.59118536967418,5.224740889911798e-05,42.81935242608643,32.84571343709014,0.4856480572384505,0.04462560633039106,0.04740349700414842
R04_8k256_L4096,RWTT_Val,x_low,4096.0,0.0,28.0,2144542.0,41800.0,41800.0,0.01949134127473372,0.01949134127473372,1.2821214476454911e-06,58.92070834767174,1.1724545291447384e-06,59.30903991362949,1.1734880483328381e-06,59.305213292179495,59.01731291147993,0.48433869429272913,,
R05_8k256_L2048,8i,r1,2048.0,1.0,14.0,877508.25,286.0,17974.0,0.0003323762857015486,0.020441909187807077,0.002118791815025678,27.06773413694829,0.00223466593408105,26.566268456656196,0.0004675432571538682,37.037885943253855,28.251319902699976,0.46417100831886016,0.07087132849383088,0.041503899469657414
R05_8k256_L2048,8i,r2,2048.0,2.0,14.0,877508.25,7850.0,25824.0,0.009005925968265662,0.029447835156072737,0.002713192157610604,26.386407001082222,0.001460714066667033,28.436543266619594,0.0005544234972264417,36.6637685360772,27.927344226148765,0.4676967484023995,0.053070987790388234,0.06579090949058214
R05_8k256_L2048,8i,r3,2048.0,3.0,14.0,877508.25,28196.0,54020.0,0.032206939250705356,0.06165477440677809,0.002024923590812018,27.949494247494613,0.0005945908569950843,32.594988253992774,0.00046179873631557326,38.057090632240644,29.793630546400134,0.47196375009972197,0.04422928121297545,0.05643004556756258
R05_8k256_L2048,8i,r4,2048.0,4.0,14.0,877508.25,84156.0,138176.0,0.09541341500676322,0.1570681894135413,0.0012338376546398534,29.334021589148037,0.0007302170976931673,31.40770580760583,0.000295165365619458,39.31454448206314,30.84079747806965,0.4803359328546964,0.04968052413677485,0.04939402060852525
R05_8k256_L2048,8i,r5,2048.0,5.0,14.0,877508.25,102230.0,240406.0,0.11910324050317708,0.2761714299167184,0.00030080037924076086,35.58903341770862,7.955887977001597e-05,43.4325387704251,0.00017959504582148338,41.72060312757104,37.33591780053098,0.47615262709899664,0.04848760178036202,0.04527910823137881
R05_8k256_L2048,8i,x_low,2048.0,0.0,14.0,877508.25,17688.0,17688.0,0.02010953290210553,0.02010953290210553,1.2561625827871557e-06,59.00992394624355,1.2785765938735133e-06,58.93333671863855,1.2891275357961952e-06,58.90145845321755,58.98679235616468,0.4752783429595552,,
R05_8k256_L2048,Owlii,r1,2048.0,1.0,8.0,700286.25,270.0,12376.0,0.0003852782736818246,0.01763587041737875,0.0023512751825635805,26.50600283756577,0.0019298191576446592,27.14508804118579,4.451152921370886e-05,43.60230286588567,28.72292599155826,0.4838441207167485,0.0686039051660376,0.041464414969195215
R05_8k256_L2048,Owlii,r2,2048.0,2.0,8.0,700286.25,4094.0,16470.0,0.005845598593336896,0.02348146901071565,0.002171217757900347,26.95372202923258,0.0012388112267011867,29.07256900369164,5.685975696187749e-05,42.71503716955339,29.188742293580066,0.48644992927094727,0.045341400555988426,0.05303771053554585
R05_8k256_L2048,Owlii,r3,2048.0,3.0,8.0,700286.25,13972.0,30442.0,0.020002298872890213,0.04348376788360586,0.001219875598038532,29.58253800239028,0.00039551240904881857,34.0853131788171,4.304537153468555e-05,44.1279424733887,31.963560458318437,0.49107926177682226,0.038385807728812615,0.04876194517877837
R05_8k256_L2048,Owlii,r4,2048.0,4.0,8.0,700286.25,34182.0,64624.0,0.04901943479969453,0.0925032026833004,0.0012239525305334333,29.126982595471418,0.0009272952389345556,30.363609483200293,4.157806655000907e-05,43.91331896875442,31.129853003097903,0.4980410966903242,0.04933441725594343,0.04671951581872808
R05_8k256_L2048,Owlii,r5,2048.0,5.0,8.0,700286.25,28262.0,92886.0,0.04110549937952797,0.13360870206282838,0.00021950520007962677,36.66168977962847,4.111366921971555e-05,43.90849816336136,2.3016674789505954e-05,46.5920863695918,38.8088404013405,0.4937181513069196,0.05035452017265262,0.04474297504695604
R05_8k256_L2048,Owlii,x_low,2048.0,0.0,8.0,700286.25,12106.0,12106.0,0.017250592143696925,0.017250592143696925,1.2902588755830733e-06,58.89365970255577,1.176784567535327e-06,59.31167948822048,1.371743947866789e-06,58.63878600500163,58.914052963569596,0.4945627733889979,,
R05_8k256_L2048,RWTT_Train,r1,2048.0,1.0,20.0,1280449.6666666667,1058.6666666666667,20741.333333333332,0.0007891209142451191,0.015115998271819897,0.00623751928384043,25.646045043083557,0.0020978965208099548,26.81247722242321,8.292886797852334e-05,41.2858471772424,27.746824332270865,0.479418553640945,0.07298252928682787,0.04727029891004068
R05_8k256_L2048,RWTT_Train,r2,2048.0,2.0,20.0,1280449.6666666667,8640.0,29381.333333333332,0.006253098417431793,0.021369096689251688,0.004536124183325459,26.94246791486043,0.0013264741564013064,28.870512827049506,0.00011316633563100412,40.55161007586211,28.884616299009277,0.48423710428227773,0.0560540358979613,0.07334872986406786
R05_8k256_L2048,RWTT_Train,r3,2048.0,3.0,20.0,1280449.6666666667,30914.666666666668,60296.0,0.02234381963980059,0.043712916329052276,0.002336490653550713,35.0157630559973,0.0004331490915838964,36.38297079644513,7.502131833922138e-05,44.371075718884775,36.35607810641421,0.4898790297982684,0.04554040276850693,0.05992717988150272
R05_8k256_L2048,RWTT_Train,r4,2048.0,4.0,20.0,1280449.6666666667,92954.66666666667,153250.66666666666,0.06717207658418266,0.11088499291323495,0.0015878549048293708,28.619847434806292,0.0007538199694032533,31.248121930772754,5.691155614812188e-05,43.57172193727922,30.817366059611217,0.4989245786314816,0.04892088923629545,0.05044141098988295
R05_8k256_L2048,RWTT_Train,r5,2048.0,5.0,20.0,1280449.6666666667,135378.66666666666,288629.3333333333,0.09828795370884007,0.209172946622075,0.0006616982486024659,38.93798378317189,6.107810518397356e-05,46.00181885424732,4.0129499718495724e-05,49.567938357092174,41.14970748879636,0.495863485590307,0.04942496630664426,0.04714297072037188
R05_8k256_L2048,RWTT_Train,x_low,2048.0,0.0,20.0,1280449.6666666667,19682.666666666668,19682.666666666668,0.014326877357574777,0.014326877357574777,1.6278106457529141e-06,58.160262536430984,1.5550609588327625e-06,58.250554044436306,1.1252621296265312e-06,59.532273493444244,58.3430503445583,0.4905122945610733,,
R05_8k256_L2048,RWTT_Val,r1,2048.0,1.0,28.0,2144542.0,1280.0,43080.0,0.0005968640390349081,0.020088205313768627,0.0032317347216091175,24.905642956912907,0.0020900777640707967,26.798375550953793,9.59291857482397e-05,40.180492418278185,27.051590713838674,0.474724778002972,0.06973062358214556,0.04189055024825809
R05_8k256_L2048,RWTT_Val,r2,2048.0,2.0,28.0,2144542.0,17520.0,60600.0,0.008169576534290306,0.02825778184805893,0.0034098260070084922,24.672677811611603,0.0013677603452086368,28.639899917030913,0.00011094195826462094,39.549041725475654,27.028126064022022,0.4778872952204901,0.049832650296869764,0.06200398066888997
R05_8k256_L2048,RWTT_Val,r3,2048.0,3.0,28.0,2144542.0,62496.0,123096.0,0.029141886705879392,0.05739966855393833,0.0025604143462561813,25.91689748074263,0.0005175020947084266,32.86087887960959,8.704633915220108e-05,40.602494889858235,28.620594831740448,0.4820282675601641,0.04226837343982885,0.055326600691707355
R05_8k256_L2048,RWTT_Val,r4,2048.0,4.0,28.0,2144542.0,188248.0,311344.0,0.08778004814081515,0.14517971669475346,0.0020671900466702584,26.846195947679192,0.0006808700679267154,31.669357576412935,7.199355226218443e-05,41.427063972123975,29.271699654326504,0.48835478457269477,0.04862925086341666,0.05076337951920289
R05_8k256_L2048,RWTT_Val,r5,2048.0,5.0,28.0,2144542.0,357792.0,669136.0,0.1668384205112327,0.31201813720598615,0.001197918411816311,29.21572759997282,6.249067453555233e-05,42.041847874547365,5.8875824137877443e-05,42.300630006099276,32.454605435060444,0.48556275639972973,0.04899456116834913,0.049094068960849994
R05_8k256_L2048,RWTT_Val,x_low,2048.0,0.0,28.0,2144542.0,41800.0,41800.0,0.01949134127473372,0.01949134127473372,1.2821206173116983e-06,58.92071116027192,1.1724538195646242e-06,59.309042542019874,1.173488109615842e-06,59.305213065378126,59.01731532112869,0.4843386968144154,,
R06_2k128_L1024,8i,r1,1024.0,1.0,14.0,877508.25,146.0,17834.0,0.00016864132695757001,0.020278174229063098,0.0030734928556615396,25.31775706118122,0.0030980121060268677,25.121302222421726,0.0006122916844918159,33.68126973259204,26.338639290262634,0.46219654265819454,0.06173102060899502,0.04074436305289834
R06_2k128_L1024,8i,r2,1024.0,2.0,14.0,877508.25,6720.0,24554.0,0.007690391649596515,0.027968565878659615,0.003482405898095771,25.041905927345177,0.002103829922340212,26.812167629224014,0.0007569119828445604,33.577914614513155,26.330189725976027,0.46595244561164284,0.046536448010276094,0.05491523447346419
R06_2k128_L1024,8i,r3,1024.0,3.0,14.0,877508.25,23216.0,47770.0,0.026366773081397173,0.05433533896005679,0.0024029908590578303,26.97406898039694,0.0007947160964269174,31.392673024901377,0.0006267961799902829,36.116003691137735,28.669136324802594,0.47180535739636453,0.04060602726907142,0.04947220057267886
R06_2k128_L1024,8i,r4,1024.0,4.0,14.0,877508.25,60546.0,108316.0,0.0684546776815057,0.12279001664156249,0.001577310539747174,28.1323929846053,0.0011170624788859867,29.539283576622108,0.00044024437191897566,36.352662935477596,29.335788052466437,0.4822612316966425,0.04638971323327487,0.04513698624575905
R06_2k128_L1024,8i,r5,1024.0,5.0,14.0,877508.25,47552.0,155868.0,0.05552801552205042,0.17831803216361292,0.00044881759578205694,33.79275039935572,0.00011488450650044996,42.20867141679567,0.000344859843548462,39.43325785625469,35.549803958648084,0.4749286144571624,0.04615653754433385,0.042905482657559973
R06_2k128_L1024,8i,x_low,1024.0,0.0,14.0,877508.25,17688.0,17688.0,0.02010953290210553,0.02010953290210553,1.2561622710339406e-06,59.0099250202788,1.2785764588700888e-06,58.93333718862408,1.2891269567012387e-06,58.90146039363009,58.986793462990875,0.47527834006281916,,
R06_2k128_L1024,Owlii,r1,1024.0,1.0,8.0,700286.25,136.0,12242.0,0.00019442006630736097,0.017445012210004288,0.003328161394529225,24.909603592760508,0.0027762893668110216,25.565404755843854,0.0001739384189989883,37.60291191924292,26.578242278956225,0.4826917607166846,0.06119333836634579,0.04094265147841149
R06_2k128_L1024,Owlii,r2,1024.0,2.0,8.0,700286.25,3572.0,15814.0,0.005101299179410568,0.022546311389414854,0.0028612215493468533,25.629217586658186,0.001898181753126713,27.21823692747107,0.00014680554868881345,38.364749758740736,27.419786525770114,0.4857442418965965,0.04261276898308504,0.04875909232144274
R06_2k128_L1024,Owlii,r3,1024.0,3.0,8.0,700286.25,11368.0,27182.0,0.01627052343463812,0.03881683482405297,0.0015002683148791513,28.626652334607694,0.0004987829814346366,33.14815968155815,6.093914144930803e-05,42.44336686481585,30.91893006925252,0.49208669205150474,0.03799228670382544,0.04626963015840317
R06_2k128_L1024,Owlii,r4,1024.0,4.0,8.0,700286.25,22932.0,50114.0,0.03295010161634995,0.07176693644040294,0.0016149503309768763,27.925604907407212,0.0013104821103593865,28.848616094652602,9.200633780811712e-05,40.379845563240124,29.597761387791998,0.5000947501252793,0.046391182559201216,0.044284392978493174
R06_2k128_L1024,Owlii,r5,1024.0,5.0,8.0,700286.25,13544.0,63658.0,0.019780095266538598,0.09154703170694153,0.0003229421772674598,35.00534305110312,4.717677308852887e-05,43.30669004900417,3.317817296403083e-05,45.07589212455966,37.30183006002282,0.4937485824880976,0.04754002616241951,0.04290942357996423
R06_2k128_L1024,Owlii,x_low,1024.0,0.0,8.0,700286.25,12106.0,12106.0,0.017250592143696925,0.017250592143696925,1.2902590070356082e-06,58.893659248282184,1.1767829652592677e-06,59.31168512702485,1.3717419938651426e-06,58.63879191733638,58.91405406675679,0.4945627745261337,,
R06_2k128_L1024,RWTT_Train,r1,1024.0,1.0,20.0,1280449.6666666667,888.0,20570.666666666668,0.0006682999083888148,0.014995177265963592,0.007807052213400067,23.561027841281483,0.0029575135773197044,25.305075763090557,0.00022172679933207527,36.57784490007145,25.40613596385636,0.4783945874942394,0.0634608881673725,0.043209165975297135
R06_2k128_L1024,RWTT_Train,r2,1024.0,2.0,20.0,1280449.6666666667,7992.0,28562.666666666668,0.005787457320896812,0.020782634586860405,0.005364132487418675,25.213174296457222,0.0019366126598912908,27.195924422474107,0.00021953125885522534,36.869180276626906,26.918018809730544,0.48332736331816656,0.05052037782092689,0.06581529932594223
R06_2k128_L1024,RWTT_Train,r3,1024.0,3.0,20.0,1280449.6666666667,26546.666666666668,55109.333333333336,0.01919452654305466,0.03997716112991506,0.002638229716701593,32.86315703650587,0.0005760252922116608,36.79290919528703,0.00010328591275998645,42.93415980633521,34.613251402582186,0.49051125769629284,0.04280395864951656,0.05480914147823007
R06_2k128_L1024,RWTT_Train,r4,1024.0,4.0,20.0,1280449.6666666667,68496.0,123605.33333333333,0.04953424489344138,0.08951140602335646,0.001982523039735453,27.527764971395538,0.00115051701589572,29.401134758954232,9.824399739064519e-05,40.33321263127172,29.36261715232489,0.5007685265435962,0.04614479432794404,0.046801048276009755
R06_2k128_L1024,RWTT_Train,r5,1024.0,5.0,20.0,1280449.6666666667,72765.33333333333,196370.66666666666,0.05323006294628973,0.14274146896964618,0.0007929315280442613,37.50528109341958,8.945961331061834e-05,43.65505451338046,6.0202970048411996e-05,47.36184974927705,39.506073852896876,0.4955939359825218,0.0467848493952868,0.04352883841074586
R06_2k128_L1024,RWTT_Train,x_low,1024.0,0.0,20.0,1280449.6666666667,19682.666666666668,19682.666666666668,0.014326877357574777,0.014326877357574777,1.6278105114360892e-06,58.1602630750931,1.5550612112641218e-06,58.25055380429807,1.1252619756027968e-06,59.53227417662592,58.34305080393532,0.4905122940373052,,
R06_2k128_L1024,RWTT_Val,r1,1024.0,1.0,28.0,2144542.0,776.0,42576.0,0.0003618488236649131,0.019853190098398633,0.004308808902536461,23.65642766625086,0.0029739596343513123,25.266649304668736,0.00023585701390956915,36.27351204188559,25.434840918007435,0.47350924538369316,0.06137788475238557,0.04106723552214007
R06_2k128_L1024,RWTT_Val,r2,1024.0,2.0,28.0,2144542.0,15440.0,58016.0,0.007199672470858579,0.02705286256925721,0.004162516416333964,23.806440406906223,0.002045736292833013,26.891503500709312,0.00022460647518310575,36.485777276126015,25.776990402284085,0.47704090365055757,0.045147280813009595,0.05477372648950654
R06_2k128_L1024,RWTT_Val,r3,1024.0,3.0,28.0,2144542.0,51912.0,109928.0,0.024206567183109495,0.051259429752366706,0.002926855503816039,25.33598717759025,0.0007072898053073114,31.50402601681002,0.00012666897652734946,38.97329738492837,27.811655808409988,0.48240715296501097,0.039954155144017095,0.05067508623531442
R06_2k128_L1024,RWTT_Val,r4,1024.0,4.0,28.0,2144542.0,139952.0,249880.0,0.06525962186797928,0.11651905162034598,0.002448094004825806,26.111719096501403,0.0010079703061822512,29.96552261592024,0.0001120393951690381,39.50629244327747,28.267766204775764,0.49050124406836154,0.04567273402611705,0.046924526391007394
R06_2k128_L1024,RWTT_Val,r5,1024.0,5.0,28.0,2144542.0,210792.0,460672.0,0.09829231602831746,0.21481136764866343,0.001360811585189909,28.66202002039056,8.105465109075656e-05,40.91222059346065,8.293529537590458e-05,40.81260604253343,31.71211834479218,0.48523416063762825,0.04608924454298186,0.044225130045499626
R06_2k128_L1024,RWTT_Val,x_low,1024.0,0.0,28.0,2144542.0,41800.0,41800.0,0.01949134127473372,0.01949134127473372,1.2821212137708266e-06,58.92070913987816,1.172454473776675e-06,59.309040118720986,1.1734872863070635e-06,59.3052161123505,59.01731388379255,0.48433869404889224,,
