step,R_noise,D_F,D_Y,D_U,D_V,lambda_D,loss,gradient_norm,lr,points,step_seconds,peak_gpu_memory_gib,finite
1776,0.9667392373085022,3.895504414686002e-05,5.119921115692705e-05,2.985327591886744e-05,3.581264536478557e-05,1.276478886604309,2.243218183517456,14.56461238861084,1e-05,268357,1.4860063642263412,12.098913669586182,True
1777,1.4705688953399658,3.20075050694868e-05,6.788263272028416e-05,1.5922067177598365e-05,1.2217813491588458e-05,1.0488219261169434,2.519390821456909,8.254125595092773,1e-05,245124,1.3958693221211433,12.098913669586182,True
1778,0.9825804829597473,3.097220178460702e-05,5.0979757361346856e-05,1.909025559143629e-05,2.284659058204852e-05,1.014897108078003,1.9974775314331055,7.321690559387207,1e-05,272984,1.5366310104727745,12.098913669586182,True
1779,1.6391808986663818,6.206797115737572e-05,6.354057404678315e-05,7.460579217877239e-05,4.805755816050805e-05,2.0338432788848877,3.6730241775512695,13.007699966430664,1e-05,254068,1.4878728464245796,12.098913669586182,True
1780,2.56558895111084,8.47691553644836e-05,7.925304089440033e-05,8.931807678891346e-05,8.573635568609461e-05,2.7777156829833984,5.343304634094238,12.961159706115723,1e-05,278899,1.6600002124905586,12.098913669586182,True
1781,1.7535150051116943,4.8368878196924925e-05,6.791004852857441e-05,3.824000305030495e-05,3.8956586649874225e-05,1.584951400756836,3.3384664058685303,12.15865421295166,1e-05,307055,1.6622668355703354,12.098913669586182,True
1782,1.087249755859375,3.5733304684981704e-05,6.08129812462721e-05,2.7643471185001545e-05,1.8743457985692658e-05,1.1709089279174805,2.2581586837768555,13.2796049118042,1e-05,288274,1.5590516924858093,12.098913669586182,True
1783,2.1920506954193115,6.057316204532981e-05,6.821881834184751e-05,8.681543840793893e-05,2.6685222110245377e-05,1.9848613739013672,4.176912307739258,14.26782512664795,1e-05,275109,1.631049484014511,12.098913669586182,True
1784,0.8648414611816406,2.5735620511113666e-05,4.615739089786075e-05,1.4124689187156036e-05,1.6924785086303018e-05,0.8433048129081726,1.708146333694458,10.61658000946045,1e-05,281749,1.5431957840919495,12.098913669586182,True
1785,0.8724457621574402,2.251883597637061e-05,4.988066211808473e-05,8.77316779224202e-06,8.902676199795678e-06,0.7378972172737122,1.6103429794311523,8.741246223449707,1e-05,320234,1.6884010881185532,12.098913669586182,True
1786,1.0696358680725098,3.217872290406376e-05,7.180807006079704e-05,1.2169091860414483e-05,1.2559008609969169e-05,1.0544323921203613,2.124068260192871,5.853334903717041,1e-05,249428,1.4295267686247826,12.098913669586182,True
1787,1.0260720252990723,2.723190664255526e-05,5.5047225032467395e-05,1.8744303815765306e-05,7.904193807917181e-06,0.8923351168632507,1.9184072017669678,21.840314865112305,1e-05,255741,1.4646124094724655,12.098913669586182,True
1788,0.6971896886825562,2.2353220629156567e-05,4.119126606383361e-05,1.2981202416995075e-05,1.2887196135125123e-05,0.7324703335762024,1.4296600818634033,6.895300388336182,1e-05,251230,1.4796087220311165,12.098913669586182,True
1789,0.525843620300293,2.7636224331217818e-05,4.40508229075931e-05,2.009727177210152e-05,1.876057831395883e-05,0.9055837988853455,1.4314274787902832,5.326381206512451,1e-05,306819,1.7589941173791885,12.098913669586182,True
1790,0.8389189839363098,3.7206453271210194e-05,4.8877056542551145e-05,3.0201434128684923e-05,3.25408618664369e-05,1.2191810607910156,2.0580999851226807,8.842041969299316,1e-05,263630,1.3521723374724388,12.098913669586182,True
1791,0.64747554063797,2.1119907614775002e-05,3.60466874553822e-05,1.4968700270401314e-05,1.2344330571067985e-05,0.6920571327209473,1.3395326137542725,27.267841339111328,1e-05,312754,1.618943028151989,12.098913669586182,True
1792,0.8041232228279114,2.418067197140772e-05,5.5266795243369415e-05,8.848211109580006e-06,8.427011380263139e-06,0.7923522591590881,1.5964754819869995,11.49018383026123,1e-05,259933,1.4744486585259438,12.098913669586182,True
1793,1.4581809043884277,4.928010093863122e-05,6.489778752438724e-05,4.774837361765094e-05,3.519413439789787e-05,1.6148103475570679,3.072991371154785,12.063995361328125,1e-05,262051,1.5482807531952858,12.098913669586182,True
1794,0.8191022872924805,2.562309236964211e-05,4.709774293587543e-05,1.2043877177347895e-05,1.7727654267218895e-05,0.8396174907684326,1.658719778060913,6.936535358428955,1e-05,276722,1.560683436691761,12.098913669586182,True
1795,0.6911718249320984,2.197429603256751e-05,4.701155557995662e-05,9.284778570872732e-06,9.626558494346682e-06,0.7200537323951721,1.4112255573272705,10.419441223144531,1e-05,243075,1.4144894555211067,12.098913669586182,True
1796,0.9169997572898865,2.762724216154311e-05,4.669013651437126e-05,2.2866512153996155e-05,1.3325078725756612e-05,0.9052894711494446,1.822289228439331,6.414866924285889,1e-05,245942,1.4711292386054993,12.098913669586182,True
1797,1.3138337135314941,3.761507468880154e-05,6.349324394250289e-05,2.94223445962416e-05,1.9929642803617753e-05,1.232570767402649,2.5464043617248535,5.334103584289551,1e-05,311362,1.7336683496832848,12.098913669586182,True
1798,0.6955847144126892,2.2710641133016907e-05,4.998795338906348e-05,6.659176960965851e-06,1.148479714174755e-05,0.744182288646698,1.4397670030593872,8.381247520446777,1e-05,288816,1.6603972986340523,12.098913669586182,True
1799,0.5412037372589111,1.9460314433672465e-05,4.2433752241777256e-05,7.05307593307225e-06,8.89411512616789e-06,0.6376755833625793,1.1788792610168457,4.689385890960693,1e-05,267144,1.3819310516119003,12.098913669586182,True
1800,0.7459120154380798,2.4969776859506965e-05,5.526759923668578e-05,9.114864042203408e-06,1.0526867299631704e-05,0.8182096481323242,1.5641217231750488,7.720701217651367,1e-05,341718,2.114077754318714,12.098913669586182,True
1801,1.231530785560608,4.015289596281946e-05,6.730029417667538e-05,2.7934396712225862e-05,2.5224000637535937e-05,1.315730094909668,2.5472607612609863,9.687734603881836,1e-05,327071,1.7471652701497078,12.267346382141113,True
1802,1.3771733045578003,4.26533333666157e-05,6.814956577727571e-05,2.5858618755592033e-05,3.395181556697935e-05,1.3976644277572632,2.7748377323150635,12.993006706237793,1e-05,255525,1.5484442561864853,12.267346382141113,True
1803,1.1405116319656372,2.46705167228356e-05,5.617963688564487e-05,7.386335255432641e-06,1.0445575753692538e-05,0.808403491973877,1.9489151239395142,4.897409439086914,1e-05,274004,1.6365527883172035,12.267346382141113,True
1804,1.0413062572479248,2.5879498934955336e-05,6.355348887154832e-05,7.623417332069948e-06,6.461596512963297e-06,0.8480194211006165,1.8893256187438965,11.891977310180664,1e-05,275474,1.6008518487215042,12.267346382141113,True
1805,0.8675655722618103,2.7631149350781925e-05,6.034696343704127e-05,1.2124133718316443e-05,1.0422356353956275e-05,0.9054175019264221,1.7729830741882324,8.797597885131836,1e-05,299936,1.70438651740551,12.267346382141113,True
1806,0.6225965619087219,1.817678457882721e-05,3.8680136640323326e-05,8.505964615324046e-06,7.3442497523501515e-06,0.59561687707901,1.218213438987732,30.902236938476562,1e-05,229137,1.3451367244124413,12.267346382141113,True
1807,0.8752371668815613,3.46465858456213e-05,5.463391789817251e-05,2.463753662595991e-05,2.4668299374752678e-05,1.1352993249893188,2.0105364322662354,9.59496784210205,1e-05,318734,1.7442776337265968,12.267346382141113,True
1808,0.9570891857147217,2.866898284992203e-05,5.668809171766043e-05,1.250916739081731e-05,1.680968671280425e-05,0.9394252300262451,1.8965144157409668,6.657863140106201,1e-05,326060,1.8688032180070877,12.267346382141113,True
1809,1.2398912906646729,2.8637363357120194e-05,4.892504512099549e-05,2.0836661860812455e-05,1.6150384908542037e-05,0.9383891224861145,2.1782803535461426,11.506505012512207,1e-05,263040,1.481845498085022,12.267346382141113,True
1810,1.5873241424560547,3.319430470583029e-05,6.568919343408197e-05,1.966753370652441e-05,1.4226194252842106e-05,1.087710976600647,2.675034999847412,23.10311508178711,1e-05,271019,1.6130598336458206,12.267346382141113,True
1811,0.7043407559394836,3.258780998294242e-05,6.348962051561102e-05,1.711099685053341e-05,1.7162814401672222e-05,1.0678373575210571,1.7721781730651855,6.100696086883545,1e-05,248677,1.4911108389496803,12.267346382141113,True
1812,1.3466957807540894,3.3089851058321074e-05,6.515404675155878e-05,1.7101503544836305e-05,1.7013993783621117e-05,1.084288239479065,2.4309840202331543,5.580957412719727,1e-05,304575,1.7351916059851646,12.267346382141113,True
1813,1.2646377086639404,2.8557444238686003e-05,5.705974399461411e-05,1.5702908058301546e-05,1.2909687029605266e-05,0.9357703328132629,2.2004079818725586,12.693582534790039,1e-05,295556,1.7734375894069672,12.267346382141113,True
1814,1.3031468391418457,4.07582447223831e-05,6.062306783860549e-05,2.7803405828308314e-05,3.3848256862256676e-05,1.3355661630630493,2.6387128829956055,8.230419158935547,1e-05,321037,1.8238772600889206,12.267346382141113,True
1815,2.0352988243103027,6.401744030881673e-05,8.099133992800489e-05,4.486884790821932e-05,6.619212945224717e-05,2.0977234840393066,4.133022308349609,117.72003173828125,1e-05,242830,1.452556386590004,12.267346382141113,True
1816,1.2766717672348022,3.6502195143839344e-05,5.2917428547516465e-05,2.5763712983462028e-05,3.082543844357133e-05,1.1961039304733276,2.47277569770813,14.921575546264648,1e-05,310279,1.7120639383792877,12.267346382141113,True
1817,0.6069982647895813,2.409631088085007e-05,4.68531325168442e-05,1.2231327673362102e-05,1.3204471542849205e-05,0.7895879149436951,1.3965861797332764,7.351603031158447,1e-05,301965,1.690762996673584,12.267346382141113,True
1818,0.5023441910743713,1.8517350326874293e-05,3.870812361128628e-05,7.391706276393961e-06,9.452222002437338e-06,0.6067765355110168,1.1091207265853882,9.710780143737793,1e-05,298394,1.621128611266613,12.267346382141113,True
1819,1.728643536567688,3.799685146077536e-05,7.2292416007258e-05,2.1705016479245387e-05,1.9993116438854486e-05,1.245080828666687,2.973724365234375,17.122827529907227,1e-05,272920,1.535750038921833,12.267346382141113,True
1820,0.986386775970459,2.893448072427418e-05,5.641761526931077e-05,1.612990854482632e-05,1.4255917449190747e-05,0.9481250643730164,1.9345118999481201,8.047273635864258,1e-05,281950,1.6468163654208183,12.267346382141113,True
1821,1.385831356048584,4.858232568949461e-05,6.6336702730041e-05,4.1999679524451494e-05,3.741059117601253e-05,1.5919456481933594,2.9777770042419434,13.848278045654297,1e-05,281434,1.6094033047556877,12.267346382141113,True
1822,1.6264234781265259,3.568700049072504e-05,6.453412788687274e-05,2.0580362615874037e-05,2.1946514607407153e-05,1.1693916320800781,2.7958149909973145,8.843810081481934,1e-05,284599,1.5156348273158073,12.267346382141113,True
1823,0.7920458316802979,3.0340603188960813e-05,6.0123995353933424e-05,1.7725487850839272e-05,1.317233000008855e-05,0.9942008852958679,1.7862467765808105,10.472999572753906,1e-05,271170,1.54989442974329,12.267346382141113,True
1824,1.0984572172164917,2.3804648662917316e-05,5.6071850849548355e-05,7.687088327656966e-06,7.655006811546627e-06,0.7800307273864746,1.8784879446029663,24.440214157104492,1e-05,246551,1.416520208120346,12.267346382141113,True
1825,1.5266551971435547,3.4379190765321255e-05,6.05611530772876e-05,2.570210926933214e-05,1.6874309949344024e-05,1.1265373229980469,2.6531925201416016,4.202632904052734,1e-05,258746,1.5901119112968445,12.267346382141113,True
1826,1.3091282844543457,2.4515002223779447e-05,5.0986436690436676e-05,1.1061131772294175e-05,1.1497440027596895e-05,0.8033075928688049,2.112435817718506,32.99055862426758,1e-05,245694,1.393479011952877,12.267346382141113,True
1827,1.533868670463562,3.367797762621194e-05,6.778985698474571e-05,1.703542329778429e-05,1.6208650777116418e-05,1.103559970855713,2.6374287605285645,4.455137252807617,1e-05,297646,1.698639377951622,12.267346382141113,True
1828,0.9629263877868652,2.781622788461391e-05,5.371008228394203e-05,1.63841359608341e-05,1.3354467228055e-05,0.9114821553230286,1.874408483505249,7.655616760253906,1e-05,292283,1.721095085144043,12.267346382141113,True
1829,1.612583041191101,3.5029133869102225e-05,6.021215085638687e-05,1.9262663045083173e-05,2.5612594981794246e-05,1.1478346586227417,2.7604176998138428,11.98266315460205,1e-05,331795,1.8234280496835709,12.267346382141113,True
1830,0.7809053659439087,2.3113605493563227e-05,5.1307069952599704e-05,9.052535460796207e-06,8.981209248304367e-06,0.7573866248130798,1.5382919311523438,20.013731002807617,1e-05,273091,1.4961116388440132,12.267346382141113,True
1831,0.8034783601760864,2.6734707716968842e-05,4.944397369399667e-05,1.553255606268067e-05,1.52275988511974e-05,0.876042902469635,1.6795213222503662,10.654692649841309,1e-05,256523,1.537871889770031,12.267346382141113,True
1832,1.0523569583892822,2.701369703572709e-05,6.306333671091124e-05,8.71021347848e-06,9.26754091779003e-06,0.8851848244667053,1.9375417232513428,7.395684719085693,1e-05,268072,1.4759791791439056,12.267346382141113,True
1833,0.8189195394515991,2.3724069251329638e-05,5.0299757276661694e-05,9.337920346297324e-06,1.1534529221535195e-05,0.7773903012275696,1.5963099002838135,7.083096027374268,1e-05,357344,1.979087419807911,12.267346382141113,True
1834,0.6167330145835876,2.4584029233665206e-05,5.2228780987206846e-05,1.1210706361453049e-05,1.0312596714356914e-05,0.8055694699287415,1.422302484512329,5.473245620727539,1e-05,222853,1.3675797283649445,12.267346382141113,True
1835,1.839436650276184,6.758543167961761e-05,6.124011997599155e-05,5.536770186154172e-05,8.614847320131958e-05,2.21463942527771,4.054076194763184,9.174875259399414,1e-05,335532,1.9397361725568771,12.267346382141113,True
1836,0.9157071113586426,2.3474769477616064e-05,4.537244967650622e-05,1.423395769961644e-05,1.0817901056725532e-05,0.7692212462425232,1.6849284172058105,8.359392166137695,1e-05,289289,1.5582157000899315,12.267346382141113,True
1837,1.360194444656372,3.221589213353582e-05,6.86099156155251e-05,1.3711438441532664e-05,1.4326315977086779e-05,1.0556503534317017,2.4158449172973633,7.33311653137207,1e-05,290097,1.6553304716944695,12.267346382141113,True
1838,0.9142210483551025,2.7219095500186086e-05,5.4937372624408454e-05,1.4122630091151223e-05,1.259727832803037e-05,0.8919153213500977,1.8061363697052002,23.51833152770996,1e-05,269611,1.544572576880455,12.267346382141113,True
1839,0.9411439299583435,2.3587837858940475e-05,5.126899486640468e-05,9.635196875024121e-06,9.85932183539262e-06,0.7729262709617615,1.714070200920105,4.720437526702881,1e-05,288316,1.636729158461094,12.267346382141113,True
1840,1.8095654249191284,3.402152287890203e-05,7.984051626408473e-05,1.1927466402994469e-05,1.0296583241142798e-05,1.1148172616958618,2.9243826866149902,7.810361385345459,1e-05,320779,1.824351079761982,12.267346382141113,True
1841,1.2128372192382812,3.949918391299434e-05,5.8341960539110005e-05,2.5423374609090388e-05,3.473221659078263e-05,1.2943092584609985,2.5071463584899902,5.303976058959961,1e-05,264083,1.5064323022961617,12.267346382141113,True
1842,1.1576869487762451,2.6780808184412308e-05,5.1326558605069295e-05,1.5128308405110147e-05,1.3887557543057483e-05,0.8775535225868225,2.035240411758423,6.033130168914795,1e-05,222838,1.3185530975461006,12.267346382141113,True
1843,1.3903356790542603,3.023761382792145e-05,5.568039705394767e-05,1.6207664884859696e-05,1.882477772596758e-05,0.9908261299133301,2.381161689758301,8.31535816192627,1e-05,249457,1.493480660021305,12.267346382141113,True
1844,0.7900016903877258,2.121557372447569e-05,4.2723539081634954e-05,1.1401215488149319e-05,9.521968422632199e-06,0.6951919198036194,1.4851936101913452,8.018774032592773,1e-05,221911,1.3127771243453026,12.267346382141113,True
1845,1.0640547275543213,3.010458021890372e-05,5.986248288536444e-05,1.443126893718727e-05,1.601998519618064e-05,0.9864668846130371,2.0505216121673584,15.642181396484375,1e-05,287132,1.6445041447877884,12.267346382141113,True
1846,0.9683647155761719,2.7645010050036944e-05,5.820436854264699e-05,1.241837799170753e-05,1.2312285434745718e-05,0.9058716893196106,1.8742363452911377,5.474991798400879,1e-05,291194,1.6587855964899063,12.267346382141113,True
1847,1.9394919872283936,0.00010078908962896094,7.267350156325847e-05,0.00010758430289570242,0.00012210947170387954,3.302656888961792,5.2421488761901855,7.14678955078125,1e-05,261615,1.495568461716175,12.267346382141113,True
1848,1.2111300230026245,4.28908497269731e-05,5.358863927540369e-05,4.5280226913746446e-05,2.9803673896822147e-05,1.4054473638534546,2.616577386856079,6.861746311187744,1e-05,299312,1.7483936175704002,12.267346382141113,True
1849,1.8897042274475098,5.6924491218524054e-05,6.172483699629083e-05,5.701390182366595e-05,5.2034742111572996e-05,1.8653017282485962,3.7550058364868164,4.643819808959961,1e-05,250762,1.4856175929307938,12.267346382141113,True
1850,1.9587048292160034,4.4223907025298104e-05,7.643857679795474e-05,3.412845035200007e-05,2.2104684830992483e-05,1.4491289854049683,3.4078338146209717,10.390768051147461,1e-05,306498,1.7509893402457237,12.267346382141113,True
1851,0.9029497504234314,2.795972795865964e-05,5.463357956614345e-05,1.281460663449252e-05,1.6430998584837653e-05,0.9161843657493591,1.8191341161727905,4.641366004943848,1e-05,296211,1.7156728655099869,12.267346382141113,True
1852,0.5155140161514282,2.067982859443873e-05,4.850596087635495e-05,7.0702503762731794e-06,6.463277259172173e-06,0.6776366233825684,1.1931506395339966,6.478692531585693,1e-05,263820,1.5847082510590553,12.267346382141113,True
1853,0.8594712615013123,2.231660437246319e-05,5.0529521104181185e-05,8.91106992639834e-06,7.50922163206269e-06,0.7312704920768738,1.590741753578186,18.71942138671875,1e-05,248994,1.4576101079583168,12.267346382141113,True
1854,1.818664789199829,5.234121999819763e-05,7.735012331977487e-05,5.142435111338273e-05,2.8249198294361122e-05,1.71511709690094,3.5337820053100586,12.158747673034668,1e-05,255506,1.471975788474083,12.267346382141113,True
1855,1.0086544752120972,4.777146386913955e-05,5.986840187688358e-05,2.5369041395606473e-05,5.8076944696949795e-05,1.5653753280639648,2.5740299224853516,8.737804412841797,1e-05,286818,1.6261872053146362,12.267346382141113,True
1856,1.8317666053771973,3.477887366898358e-05,7.231480412883684e-05,1.9593660908867605e-05,1.2428154150256887e-05,1.139634132385254,2.971400737762451,9.114165306091309,1e-05,261013,1.4901291579008102,12.267346382141113,True
1857,1.520770788192749,3.926139834220521e-05,6.456788105424494e-05,1.9055862139794044e-05,3.4160446375608444e-05,1.2865175008773804,2.80728816986084,6.717020511627197,1e-05,267352,1.6085824519395828,12.267346382141113,True
1858,1.6695727109909058,3.7027009966550395e-05,6.901950837345794e-05,2.1520221707760356e-05,2.0541303456411697e-05,1.2133010625839233,2.882873773574829,8.227209091186523,1e-05,349706,1.9339237958192825,12.267346382141113,True
1859,0.956647515296936,2.570110336819198e-05,5.9428104577818885e-05,9.272020179196261e-06,8.403184438066091e-06,0.8421737551689148,1.798821210861206,6.317192554473877,1e-05,239403,1.3885148763656616,12.267346382141113,True
1860,1.5383000373840332,3.25316796079278e-05,6.806000601500273e-05,1.4277975424192846e-05,1.5257056475093123e-05,1.0659980773925781,2.6042981147766113,4.900018692016602,1e-05,224491,1.288738638162613,12.267346382141113,True
1861,1.409716248512268,3.6337351048132405e-05,6.98705916875042e-05,2.3003325622994453e-05,1.613813583389856e-05,1.1907023191452026,2.6004185676574707,4.344743728637695,1e-05,322936,1.8888917937874794,12.267346382141113,True
1862,0.8261025547981262,2.2282138161244802e-05,4.7181485570035875e-05,1.2903306924272329e-05,6.761618351447396e-06,0.7301411032676697,1.556243658065796,8.288546562194824,1e-05,256367,1.5161516889929771,12.267346382141113,True
1863,1.384039282798767,4.999400698579848e-05,7.395171996904537e-05,3.628370541264303e-05,3.9746591937728226e-05,1.6382036209106445,3.022243022918701,7.330092906951904,1e-05,280785,1.6017015874385834,12.267346382141113,True
1864,1.185652256011963,2.678998134797439e-05,5.996863546897657e-05,9.976363799069077e-06,1.0424948413856328e-05,0.8778541088104248,2.0635063648223877,5.1091508865356445,1e-05,265624,1.4268453270196915,12.267346382141113,True
1865,1.7671316862106323,3.5748413210967556e-05,6.958947778912261e-05,2.032455631706398e-05,1.7331210983684286e-05,1.1714040040969849,2.938535690307617,7.398124694824219,1e-05,329456,1.8270684629678726,12.267346382141113,True
1866,0.9080982804298401,2.5895351427607238e-05,5.676481669070199e-05,1.1229570191062521e-05,9.69167103903601e-06,0.848538875579834,1.7566370964050293,10.94554328918457,1e-05,271281,1.5081828758120537,12.267346382141113,True
1867,0.5455026030540466,2.7861527996719815e-05,4.2027975723613054e-05,2.0025350750074722e-05,2.1531261154450476e-05,0.9129665493965149,1.4584691524505615,8.085521697998047,1e-05,304901,1.6875021159648895,12.267346382141113,True
1868,1.1490343809127808,3.333957283757627e-05,7.27659062249586e-05,1.44168179758708e-05,1.2835995221394114e-05,1.0924711227416992,2.2415056228637695,11.981929779052734,1e-05,324103,1.8329801708459854,12.267346382141113,True
1869,2.109478235244751,9.634523303247988e-05,7.680977432755753e-05,0.00012016832624794915,9.205759852193296e-05,3.157040596008301,5.266518592834473,30.223726272583008,1e-05,281803,1.6409583613276482,12.267346382141113,True
1870,1.2343543767929077,4.821594848181121e-05,6.833794031990692e-05,3.4278804378118366e-05,4.203109710942954e-05,1.5799401998519897,2.8142945766448975,9.016533851623535,1e-05,268641,1.5453127920627594,12.267346382141113,True
1871,1.1329954862594604,3.538846431183629e-05,6.354542711051181e-05,1.6530062566744164e-05,2.6089906896231696e-05,1.1596091985702515,2.292604684829712,9.335738182067871,1e-05,295121,1.608608953654766,12.267346382141113,True
1872,1.2691996097564697,2.6641864678822458e-05,5.043783312430605e-05,1.804907515179366e-05,1.1438685760367662e-05,0.8730006217956543,2.142200231552124,4.70299768447876,1e-05,263923,1.4790827929973602,12.267346382141113,True
1873,0.5432284474372864,1.837678973970469e-05,3.9488870243076235e-05,7.939955139590893e-06,7.70154656493105e-06,0.6021706461906433,1.1453990936279297,9.322526931762695,1e-05,229114,1.3217811584472656,12.267346382141113,True
1874,1.0064001083374023,3.085742355324328e-05,5.80037449253723e-05,1.6498936020070687e-05,1.8069591533276252e-05,1.0111360549926758,2.017536163330078,4.070993423461914,1e-05,226399,1.3315257355570793,12.267346382141113,True
1875,1.0685769319534302,3.074040068895556e-05,5.486152076628059e-05,1.9679118850035593e-05,1.7680566088529304e-05,1.0073014497756958,2.075878381729126,65.82986450195312,1e-05,324621,1.9194095358252525,12.267346382141113,True
1876,1.130763053894043,2.528329787310213e-05,5.515045268111862e-05,1.1939031537622213e-05,8.760408491070848e-06,0.8284831047058105,1.9592461585998535,6.4473090171813965,1e-05,279575,1.535432331264019,12.267346382141113,True
1877,0.9123306274414062,3.0056464311201125e-05,5.991474972688593e-05,1.4210371773515362e-05,1.6044272342696786e-05,0.9848902225494385,1.8972208499908447,24.361238479614258,1e-05,272948,1.5145677030086517,12.267346382141113,True
1878,1.0695710182189941,3.0099849027465098e-05,5.8730689488584176e-05,1.849264845077414e-05,1.3076211871521082e-05,0.9863118529319763,2.0558829307556152,58.440608978271484,1e-05,260137,1.499909482896328,12.267346382141113,True
1879,1.4771249294281006,3.6253739381209016e-05,7.285375613719225e-05,1.8780463506118394e-05,1.7126998500316404e-05,1.187962532043457,2.6650874614715576,7.164549827575684,1e-05,281599,1.6568369567394257,12.267346382141113,True
1880,1.5292096138000488,4.1234558011638e-05,7.24283599993214e-05,2.8335103706922382e-05,2.294021032867022e-05,1.351173996925354,2.8803834915161133,7.418477535247803,1e-05,266085,1.5655029490590096,12.267346382141113,True
1881,0.9851419925689697,3.50350710505154e-05,4.463359437067993e-05,1.729765244817827e-05,4.317396451369859e-05,1.1480292081832886,2.1331710815429688,7.335825443267822,1e-05,342300,1.886251024901867,12.267346382141113,True
1882,0.77479088306427,2.3037327991914935e-05,4.762349635711871e-05,9.54263759922469e-06,1.1945851838390809e-05,0.7548871636390686,1.5296781063079834,9.029878616333008,1e-05,240485,1.430664487183094,12.267346382141113,True
1883,1.6011601686477661,4.202383570373058e-05,6.53985480312258e-05,3.120100882370025e-05,2.9471952075255103e-05,1.3770370483398438,2.9781970977783203,7.51138973236084,1e-05,255193,1.4832988381385803,12.267346382141113,True
1884,1.037556529045105,3.3317050110781565e-05,5.866625360795297e-05,1.7706965081742965e-05,2.3577926185680553e-05,1.0917330980300903,2.1292896270751953,6.963015079498291,1e-05,267713,1.4812186360359192,12.267346382141113,True
1885,1.3480325937271118,6.176692113513127e-05,6.355040386551991e-05,6.724314152961597e-05,5.4507210734300315e-05,2.0239784717559814,3.372011184692383,16.472829818725586,1e-05,287198,1.6773616150021553,12.267346382141113,True
1886,1.0529853105545044,3.172054493916221e-05,6.44055035081692e-05,1.5622510545654222e-05,1.5133618035179097e-05,1.0394188165664673,2.0924041271209717,14.295998573303223,1e-05,294533,1.7292025312781334,12.267346382141113,True
1887,0.8241649866104126,2.3724094717181288e-05,4.6508161176461726e-05,1.2332229744060896e-05,1.2331891412031837e-05,0.7773911356925964,1.6015560626983643,7.027927875518799,1e-05,245428,1.4432915598154068,12.267346382141113,True
1888,0.8194083571434021,2.2264144718064927e-05,4.966310734744184e-05,1.0787272003653925e-05,6.342052074614912e-06,0.7295514941215515,1.5489598512649536,5.649908065795898,1e-05,255150,1.4232564345002174,12.267346382141113,True
1889,1.354634404182434,3.0920647986931726e-05,6.185421807458624e-05,1.3453821338771377e-05,1.7453903637942858e-05,1.0132077932357788,2.367842197418213,17.26266098022461,1e-05,258776,1.597267284989357,12.267346382141113,True
