model_id,partition_id,sample,points,conditioning_lambda,x_low_bits,r1_bits,r2_bits,r3_bits,r4_bits,num_base_residual_streams,num_native_r5_streams,base_bits,enhancement_bits,full_bits,base_bpp,enhancement_bpp,full_bpp,base_y_mse,base_u_mse,base_v_mse,base_y_psnr,base_u_psnr,base_v_psnr,base_yuv_psnr_611,full_y_mse,full_u_mse,full_v_mse,full_y_psnr,full_u_psnr,full_v_psnr,full_yuv_psnr_611,hard_full_max_abs_difference,seconds
RWT182,5,RWT182/572883_P5.h5,89188,32768,1232,80,808,2376,4064,4,0,8560,15640,24200,0.09597703726958784,0.17535991388976097,0.2713369511593488,6.28844e-05,1.10865e-05,9.99912e-06,42.0146,49.5521,50.0004,43.9550125,3.69202e-05,1.01946e-05,9.29653e-06,44.3274,49.9163,50.3168,45.77468749999999,0.0,7.142499454319477
RWT182,6,RWT182/572883_P6.h5,89188,32768,1688,552,1832,4768,8976,4,0,17816,20152,37968,0.19975781495268422,0.2259496793290577,0.4257074942817419,9.08401e-05,1.88182e-05,1.79433e-05,40.4172,47.2542,47.461,42.1523,4.9411e-05,1.54477e-05,1.50224e-05,43.0618,48.1114,48.2326,44.339349999999996,0.0,7.392203621566296
RWT182,7,RWT182/572883_P7.h5,89188,32768,1648,536,1944,4416,8720,4,0,17264,21792,39056,0.1935686415212809,0.24433780329192267,0.43790644481320357,8.9344e-05,1.76032e-05,1.76184e-05,40.4893,47.5441,47.5403,42.252525,5.094e-05,1.44096e-05,1.50397e-05,42.9294,48.4135,48.2276,44.277187500000004,0.0,7.307483553886414
RWT182,8,RWT182/572883_P8.h5,89187,32768,1496,256,984,3224,8648,4,0,14608,28784,43392,0.163790686983529,0.3227376187112472,0.4865283056947761,0.000123591,1.78224e-05,1.57061e-05,39.0801,47.4903,48.0393,41.25127500000001,5.50453e-05,1.5586e-05,1.48026e-05,42.5928,48.0727,48.2966,43.9907625,0.0,7.527696065604687
RWT182,9,RWT182/572883_P9.h5,89188,32768,1432,208,912,2528,6200,4,0,11280,17544,28824,0.1264744135982419,0.19670807731981882,0.3231824909180607,8.57466e-05,1.3271e-05,1.30545e-05,40.6678,48.771,48.8424,42.702525,3.62976e-05,1.13405e-05,1.16391e-05,44.4012,49.4537,49.3408,45.6502125,0.0,7.43637190759182
RWT21,0,RWT21/AMPHITRITE_P0.h5,85353,32768,1288,488,1392,3408,7224,4,0,13800,11616,25416,0.16168148746968472,0.1360936346701346,0.2977751221398193,6.6117e-05,7.71457e-06,7.32575e-06,41.7969,51.1269,51.3515,44.157475,3.90338e-05,7.70431e-06,7.26606e-06,44.0856,51.1327,51.387,45.8791625,0.0,7.2005761712789536
RWT21,1,RWT21/AMPHITRITE_P1.h5,85354,32768,2032,696,2456,6200,11336,4,0,22720,16600,39320,0.26618553319118027,0.19448414837031655,0.46066968156149685,9.06371e-05,1.1097e-05,1.1026e-05,40.4269,49.548,49.5758,42.71065000000001,4.88214e-05,1.03337e-05,1.05234e-05,43.1139,49.8574,49.7784,44.789899999999996,0.0,7.08143450319767
RWT21,10,RWT21/AMPHITRITE_P10.h5,85354,32768,2144,864,2736,6552,12176,4,0,24472,17424,41896,0.28671181198303536,0.20413806031351783,0.4908498722965532,0.000100087,9.44249e-06,1.01089e-05,39.9962,50.2491,49.953,42.5224125,4.98944e-05,9.13424e-06,9.72837e-06,43.0195,50.3933,50.1196,44.8287375,0.0,7.095104083418846
RWT21,11,RWT21/AMPHITRITE_P11.h5,85354,32768,1760,432,1520,4512,9464,4,0,17688,16096,33784,0.207231061227359,0.1885793284438925,0.3958103896712515,9.31806e-05,9.41851e-06,9.6933e-06,40.3067,50.2602,50.1353,42.779462499999994,4.01298e-05,8.83659e-06,9.28344e-06,43.9653,50.5372,50.3229,45.581487499999994,0.0,7.36991611123085
RWT21,12,RWT21/AMPHITRITE_P12.h5,85353,32768,2128,768,2696,6816,13056,4,0,25464,20624,46088,0.29833749253101827,0.24163181141846216,0.5399693039494804,0.000117391,1.11812e-05,1.24191e-05,39.3036,49.5151,49.0591,41.799475,5.33413e-05,1.05781e-05,1.16438e-05,42.7294,49.7559,49.339,44.4339125,0.0,7.190800786018372
RWT21,13,RWT21/AMPHITRITE_P13.h5,85354,32768,1848,904,3184,9208,19256,4,0,34400,35272,69672,0.4030273918035476,0.4132436675492654,0.816271059352813,0.000233134,9.4317e-06,1.14149e-05,36.3239,50.2541,49.4253,39.70285,6.07498e-05,9.15736e-06,1.11126e-05,42.1646,50.3823,49.5418,44.1139625,0.0,7.109215371310711
RWT21,14,RWT21/AMPHITRITE_P14.h5,85354,32768,1880,944,2560,6496,12408,4,0,24288,18056,42344,0.28455608407338845,0.21154251704665275,0.4960986011200412,9.43568e-05,1.19927e-05,1.53337e-05,40.2523,49.2108,48.1435,42.3585125,4.79697e-05,1.13127e-05,1.42379e-05,43.1903,49.4643,48.4655,44.63395,0.0,7.128483705222607
RWT21,15,RWT21/AMPHITRITE_P15.h5,85354,32768,1464,744,2448,7120,13816,4,0,25592,23768,49360,0.2998336340417555,0.27846380954612554,0.578297443587881,0.000113323,1.06537e-05,1.34148e-05,39.4568,49.725,48.7242,41.89875,5.52144e-05,9.90796e-06,1.22362e-05,42.5795,50.0402,49.1235,44.3300875,0.0,7.375985823571682
RWT21,16,RWT21/AMPHITRITE_P16.h5,85353,32768,1808,600,2136,5056,8864,4,0,18464,13632,32096,0.2163251438145115,0.15971319110048857,0.37603833491500005,7.39903e-05,9.81879e-06,8.91722e-06,41.3083,50.0794,50.4977,43.553362500000006,4.17009e-05,9.53819e-06,8.87597e-06,43.7985,50.2053,50.5178,45.439262500000005,0.0,6.9342212826013565
RWT21,17,RWT21/AMPHITRITE_P17.h5,85354,32768,1984,768,2696,6648,11976,4,0,24072,17416,41488,0.2820254469620639,0.20404433301309838,0.48606977997516226,9.48125e-05,1.08013e-05,9.25477e-06,40.2313,49.6653,50.3363,42.673674999999996,5.21823e-05,1.05615e-05,9.07401e-06,42.8248,49.7627,50.422,44.6416875,0.0,6.88846530020237
RWT21,18,RWT21/AMPHITRITE_P18.h5,85353,32768,1736,864,2960,6496,10976,4,0,23032,15032,38064,0.26984405937694045,0.1761156608437899,0.4459597202207304,8.30053e-05,1.07203e-05,1.01921e-05,40.8089,49.6979,49.9174,43.0585875,4.68849e-05,1.02947e-05,9.74908e-06,43.2897,49.8739,50.1104,44.965312499999996,0.0,7.364471793174744
RWT21,19,RWT21/AMPHITRITE_P19.h5,85354,32768,1976,880,2672,7056,12528,4,0,25112,17776,42888,0.29420999601658976,0.20826206153197271,0.5024720575485625,9.84611e-05,9.94687e-06,9.12915e-06,40.0674,50.0231,50.3957,42.6029,5.35828e-05,9.87658e-06,9.13728e-06,42.7097,50.0539,50.3918,44.5879875,0.0,7.573650918900967
RWT21,2,RWT21/AMPHITRITE_P2.h5,85353,32768,1392,368,1312,3104,5720,4,0,11896,11184,23080,0.1393741286187949,0.1310323011493445,0.2704064297681394,5.67026e-05,8.63865e-06,1.0008e-05,42.464,50.6355,49.9965,44.42699999999999,3.35305e-05,7.70692e-06,9.08461e-06,44.7456,51.1312,50.4169,46.2527125,0.0,8.890205293893814
RWT21,20,RWT21/AMPHITRITE_P20.h5,85353,32768,1904,864,3256,8776,16408,4,0,31208,22768,53976,0.36563448267782034,0.2667510222253465,0.6323855049031668,0.000120436,1.13456e-05,1.08713e-05,39.1924,49.4517,49.6372,41.780412500000004,6.22649e-05,1.08015e-05,1.05243e-05,42.0576,49.6652,49.7781,43.9736125,0.0,8.65187082439661
RWT21,21,RWT21/AMPHITRITE_P21.h5,85354,32768,1936,792,3104,8152,14720,4,0,28704,22264,50968,0.33629355390491367,0.2608430770672728,0.5971366309721864,0.000121104,1.00537e-05,1.05489e-05,39.1684,49.9768,49.7679,41.8443875,5.84687e-05,9.7611e-06,1.01263e-05,42.3308,50.105,49.9455,44.2544125,0.0,8.487879738211632
RWT21,22,RWT21/AMPHITRITE_P22.h5,85354,32768,1984,760,2528,5824,10680,4,0,21776,15432,37208,0.2551257117416876,0.18079996250907984,0.4359256742507674,8.37069e-05,1.00267e-05,1.05038e-05,40.7724,49.9884,49.7865,43.0511625,4.6043e-05,9.90536e-06,1.01271e-05,43.3684,50.0413,49.9451,45.02459999999999,0.0,7.471550300717354
RWT21,23,RWT21/AMPHITRITE_P23.h5,85354,32768,1944,744,2352,6480,11464,4,0,22984,16968,39952,0.26927853410502145,0.19879560418961034,0.4680741382946318,9.3367e-05,9.82809e-06,8.94686e-06,40.2981,50.0753,50.4833,42.79339999999999,5.05585e-05,9.74967e-06,8.77148e-06,42.9621,50.1101,50.5693,44.8065,0.0,7.268522761762142
RWT21,24,RWT21/AMPHITRITE_P24.h5,85353,32768,1544,664,2672,7544,13656,4,0,26080,19712,45792,0.30555457921807083,0.23094677398568297,0.5365013532037538,0.000104269,9.1453e-06,8.7324e-06,39.8185,50.388,50.5887,42.4859625,5.49073e-05,8.95762e-06,8.82573e-06,42.6037,50.4781,50.5425,44.58035,0.0,7.269047014415264
RWT21,25,RWT21/AMPHITRITE_P25.h5,85354,32768,1544,352,1416,3848,6224,4,0,13384,11240,24624,0.15680577360170583,0.1316868570892987,0.2884926306910045,5.63198e-05,9.36552e-06,8.32262e-06,42.4934,50.2847,50.7974,44.505312499999995,3.19828e-05,9.49499e-06,8.20057e-06,44.9508,50.2251,50.8616,46.3489375,0.0,7.216261222958565
RWT21,26,RWT21/AMPHITRITE_P26.h5,85354,32768,1464,848,3224,7704,13752,4,0,26992,18672,45664,0.3162359116151557,0.21875951917894884,0.5349954307941045,9.89867e-05,9.29891e-06,9.92316e-06,40.0442,50.3157,50.0335,42.5768,5.59499e-05,9.2969e-06,9.95855e-06,42.522,50.3166,50.018,44.433324999999996,0.0,7.2987924963235855
RWT21,27,RWT21/AMPHITRITE_P27.h5,85354,32768,1712,520,1584,4480,8088,4,0,16384,11776,28160,0.19195351125899196,0.13796658621740046,0.32992009747639245,6.62099e-05,8.44451e-06,7.83597e-06,41.7908,50.7343,51.0591,44.067275,3.91162e-05,8.45541e-06,7.91957e-06,44.0764,50.7286,51.013,45.775,0.0,6.993214152753353
RWT21,28,RWT21/AMPHITRITE_P28.h5,85353,32768,2000,640,2200,5512,9752,4,0,20104,14952,35056,0.23553946551380736,0.1751783768584584,0.4107178423722658,8.00315e-05,9.8068e-06,9.14836e-06,40.9674,50.0847,50.3866,43.2844625,4.11098e-05,9.39911e-06,8.99759e-06,43.8605,50.2691,50.4587,45.48635,0.0,7.3118064403533936
RWT21,29,RWT21/AMPHITRITE_P29.h5,85354,32768,1696,912,3048,8848,17184,4,0,31688,26168,57856,0.37125383696136094,0.30658199967195443,0.6778358366333154,0.000141343,1.00251e-05,9.50615e-06,38.4973,49.9891,50.22,41.3991125,6.44456e-05,9.88162e-06,9.38153e-06,41.9081,50.0517,50.2773,43.9722,0.0,7.251653358340263
RWT21,3,RWT21/AMPHITRITE_P3.h5,85354,32768,1992,952,3128,7896,15544,4,0,29512,27416,56928,0.34576001124727607,0.32120345853738547,0.6669634697846615,0.00016887,1.22904e-05,1.11626e-05,37.7245,49.1043,49.5224,40.6217125,5.47812e-05,1.1315e-05,1.02171e-05,42.6137,49.4634,49.9067,44.3815375,0.0,7.126686468720436
RWT21,30,RWT21/AMPHITRITE_P30.h5,85354,32768,1560,952,3448,9792,19856,4,0,35608,29632,65240,0.41718021416688145,0.3471659207535675,0.764346134920449,0.000156598,1.05718e-05,1.0118e-05,38.0521,49.7585,49.949,41.0025125,7.039e-05,1.03257e-05,9.76759e-06,41.5249,49.8608,50.1021,43.6390375,0.0,7.045341476798058
RWT21,31,RWT21/AMPHITRITE_P31.h5,85354,32768,1616,688,2656,7888,15360,4,0,28208,21848,50056,0.330482461278909,0.25596925744546245,0.5864517187243714,0.000116701,9.40024e-06,9.10249e-06,39.3293,50.2686,50.4084,42.08160000000001,5.90978e-05,9.34236e-06,9.05254e-06,42.2843,50.2954,50.4323,44.304187500000005,0.0,7.057212643325329
RWT21,4,RWT21/AMPHITRITE_P4.h5,85353,32768,1624,488,1840,4928,11448,4,0,20328,21256,41584,0.23816386067273557,0.24903635490258105,0.4872002155753166,0.0001087,9.27956e-06,1.11987e-05,39.6377,50.3247,49.5083,42.20740000000001,4.72246e-05,8.45082e-06,9.9674e-06,43.2583,50.731,50.0142,45.036875,0.0,7.6997736766934395
RWT21,5,RWT21/AMPHITRITE_P5.h5,85354,32768,1904,800,3032,8264,15784,4,0,29784,22000,51784,0.34894673946153665,0.2577500761534316,0.6066968156149682,0.000106228,1.19807e-05,1.27606e-05,39.7376,49.2152,48.9413,42.0727625,5.66488e-05,1.08636e-05,1.16288e-05,42.4681,49.6403,49.3447,44.2242,0.0,7.255829028785229
RWT21,6,RWT21/AMPHITRITE_P6.h5,85354,32768,1800,672,2232,6064,11328,4,0,22096,17968,40064,0.2588748037584647,0.21051151674203905,0.4693863205005038,9.78283e-05,1.04729e-05,1.25998e-05,40.0954,49.7993,48.9964,42.421012499999996,4.99355e-05,9.91008e-06,1.16087e-05,43.0159,50.0392,49.3522,44.68585,0.0,7.380390137434006
RWT21,7,RWT21/AMPHITRITE_P7.h5,85354,32768,2008,640,2656,6584,11384,4,0,23272,18360,41632,0.2726527169201209,0.2151041544625911,0.487756871382712,0.000102908,9.02723e-06,1.0161e-05,39.8755,50.4445,49.9306,42.4535125,4.68437e-05,8.91781e-06,9.67122e-06,43.2935,50.4974,50.1452,45.050450000000005,0.0,7.271451324224472
RWT21,8,RWT21/AMPHITRITE_P8.h5,85353,32768,1704,344,1480,3440,6848,4,0,13816,12824,26640,0.16186894426675102,0.15024662284864035,0.3121155671153914,5.74477e-05,1.14146e-05,1.35122e-05,42.4073,49.4254,48.6927,44.070237500000005,3.21599e-05,1.10113e-05,1.24984e-05,44.9269,49.5816,49.0315,46.0218125,0.0,7.309978827834129
RWT21,9,RWT21/AMPHITRITE_P9.h5,85354,32768,1600,544,1496,3600,7920,4,0,15160,13616,28776,0.17761323429481923,0.1595238653138693,0.33713709960868854,7.80737e-05,1.01771e-05,1.16516e-05,41.075,49.9238,49.3362,43.213750000000005,3.55274e-05,9.18176e-06,1.04249e-05,44.4944,50.3707,49.8193,45.89455,0.0,7.589181885123253
RWT226,0,RWT226/socha_zeny_P0.h5,56015,32768,1216,392,1600,6184,25632,4,0,35024,93856,128880,0.6252610907792555,1.6755511916450951,2.3008122824243507,0.00110473,9.38817e-06,5.76384e-06,29.5674,50.2742,52.3929,35.0089375,9.94369e-05,9.03448e-06,5.49238e-06,40.0245,50.441,52.6024,42.8988,0.0,5.017418771982193
RWT226,1,RWT226/socha_zeny_P1.h5,56016,32768,936,264,960,4216,17880,4,0,24256,70536,94792,0.43301913738931735,1.2592116538131963,1.6922307912025136,0.000639375,6.72813e-06,4.9439e-06,31.9424,51.7211,53.0593,37.05435,0.000100715,7.03246e-06,4.84423e-06,39.9691,51.5289,53.1478,43.0614125,0.0,4.765671335160732
RWT226,10,RWT226/socha_zeny_P10.h5,56016,32768,1072,168,408,2088,9512,4,0,13248,48528,61776,0.2365038560411311,0.8663239074550129,1.1028277634961439,0.000424193,4.86865e-06,5.26556e-06,33.7244,53.1259,52.7856,38.5322375,8.89051e-05,4.90683e-06,5.18035e-06,40.5107,53.092,52.8564,43.626575,0.0,6.339381746947765
RWT226,11,RWT226/socha_zeny_P11.h5,56016,32768,1256,360,872,4728,18528,4,0,25744,86448,112192,0.45958297629248784,1.5432733504712939,2.002856326763782,0.00111459,9.59623e-06,6.21274e-06,29.5289,50.179,52.0672,34.92745,0.000102463,9.56164e-06,5.87318e-06,39.8943,50.1947,52.3113,42.733975,0.0,14.635366395115852
RWT226,12,RWT226/socha_zeny_P12.h5,56016,32768,1464,632,1848,6688,26040,4,0,36672,106552,143224,0.6546700942587832,1.9021708083404743,2.5568409025992573,0.00182128,1.00772e-05,1.01167e-05,27.3962,49.9666,49.9496,33.036675,0.000100198,9.88227e-06,8.81832e-06,39.9914,50.0514,50.5461,42.5682375,0.0,5.052957765758038
RWT226,13,RWT226/socha_zeny_P13.h5,56016,32768,1416,368,1192,4016,19936,4,0,26928,82336,109264,0.480719794344473,1.4698657526421022,1.9505855469865752,0.000989385,1.04588e-05,9.02272e-06,30.0463,49.8052,50.4466,35.066199999999995,0.000102149,9.77132e-06,8.16232e-06,39.9077,50.1005,50.8819,42.553574999999995,0.0,4.972900129854679
RWT226,14,RWT226/socha_zeny_P14.h5,56016,32768,1240,400,1136,3744,12176,4,0,18696,39808,58504,0.3337617823479006,0.7106540988289061,1.0444158811768067,0.00040503,8.46656e-06,9.85226e-06,33.9251,50.7229,50.0646,38.0422625,9.51384e-05,8.2235e-06,9.44403e-06,40.2164,50.8494,50.2484,42.799525,0.0,4.943184167146683
RWT226,15,RWT226/socha_zeny_P15.h5,56016,32768,1432,672,2056,6624,20792,4,0,31576,68832,100408,0.5636960868323336,1.2287917737789202,1.792487860611254,0.000909587,9.6162e-06,1.69736e-05,30.4116,50.17,47.7023,35.0427375,0.000100414,9.75438e-06,1.48999e-05,39.9821,50.108,48.2682,42.2836,0.0,4.903199300169945
RWT226,16,RWT226/socha_zeny_P16.h5,56015,32768,1232,296,1120,3144,9760,4,0,15552,31240,46792,0.2776399178791395,0.5577077568508435,0.8353476747299831,0.00034632,7.94277e-06,6.21355e-06,34.6052,51.0003,52.0666,38.8372625,5.31383e-05,7.25179e-06,5.93196e-06,42.7459,51.3955,52.268,45.017362500000004,0.0,5.17452210187912
RWT226,17,RWT226/socha_zeny_P17.h5,56016,32768,1424,400,1728,5840,22008,4,0,31400,72616,104016,0.5605541273921737,1.2963439017423593,1.856898029134533,0.0010051,1.3264e-05,9.64204e-06,29.9779,48.7733,50.1583,34.849875,9.88231e-05,1.19487e-05,8.49229e-06,40.0514,49.2268,50.7098,42.530625,0.0,5.118413768708706
RWT226,18,RWT226/socha_zeny_P18.h5,56016,32768,880,224,656,1504,3464,4,0,6728,7488,14216,0.12010854041702371,0.13367609254498714,0.25378463296201087,7.3911e-05,8.61038e-06,4.72991e-06,41.3129,50.6498,53.2515,43.9723375,2.45287e-05,8.47478e-06,4.6771e-06,46.1032,50.7187,53.3002,47.5797625,0.0,5.0006905645132065
RWT226,19,RWT226/socha_zeny_P19.h5,56016,32768,592,192,768,2288,3984,4,0,7824,9672,17496,0.13967437874892888,0.1726649528706084,0.31233933161953725,0.000108193,1.26955e-05,4.62801e-06,39.658,48.9635,53.3461,42.532199999999996,2.50384e-05,1.2749e-05,4.14302e-06,46.0139,48.9452,53.8268,47.356925,0.0,4.976074211299419
RWT226,2,RWT226/socha_zeny_P2.h5,56016,32768,1256,368,1216,4016,13232,4,0,20088,41848,61936,0.35861182519280205,0.7470722650671237,1.1056840902599256,0.000498929,7.00845e-06,6.96307e-06,33.0196,51.5438,51.572,37.654174999999995,9.29234e-05,6.91721e-06,6.55964e-06,40.3187,51.6007,51.8312,43.1680125,0.0,4.976573556661606
RWT226,20,RWT226/socha_zeny_P20.h5,56016,32768,1304,128,600,2088,10632,4,0,14752,40504,55256,0.2633533276206798,0.7230791202513568,0.9864324478720365,0.000360674,1.07523e-05,5.31316e-06,34.4288,49.685,52.7465,38.62553750000001,5.51097e-05,8.42979e-06,5.36819e-06,42.5877,50.7418,52.7017,44.8712125,0.0,5.766337968409061
RWT226,21,RWT226/socha_zeny_P21.h5,56016,32768,872,80,400,1224,5624,4,0,8200,22008,30208,0.14638674664381604,0.39288774635818335,0.5392744930019995,0.000181486,1.16232e-05,5.90645e-06,37.4116,49.3467,52.2867,40.762875,2.77918e-05,1.08873e-05,5.86039e-06,45.5608,49.6308,52.3207,46.9145375,0.0,5.021632805466652
RWT226,22,RWT226/socha_zeny_P22.h5,56016,32768,880,112,336,1064,3376,4,0,5768,10584,16352,0.10297057983433305,0.18894601542416453,0.29191659525849756,0.000104005,4.56851e-06,4.67445e-06,39.8295,53.4023,53.3027,43.21025000000001,2.64128e-05,4.23783e-06,5.01896e-06,45.7819,53.7286,52.9939,47.676737499999994,0.0,6.055365525186062
RWT226,23,RWT226/socha_zeny_P23.h5,56016,32768,1240,416,1912,6024,22536,4,0,32128,81400,113528,0.5735504141673807,1.453156241073979,2.0267066552413597,0.00110232,2.82504e-05,1.22757e-05,29.5769,45.4898,49.1096,34.0076,9.68347e-05,1.89033e-05,1.01402e-05,40.1397,47.2346,49.9395,42.2515375,0.0,5.029913559556007
RWT226,24,RWT226/socha_zeny_P24.h5,56015,32768,1416,280,984,3360,12936,4,0,18976,49168,68144,0.3387664018566455,0.8777648844059627,1.2165312862626083,0.000413616,8.16625e-06,5.82372e-06,33.834,50.8798,52.348,38.278975,9.31331e-05,7.98015e-06,5.78569e-06,40.309,50.9799,52.3764,43.151287499999995,0.0,4.88762704282999
RWT226,25,RWT226/socha_zeny_P25.h5,56016,32768,1528,704,2040,5376,18096,4,0,27744,62248,89992,0.4952870608397601,1.1112539274493003,1.6065409882890602,0.000609875,7.75793e-06,1.50698e-05,32.1476,51.1025,48.2189,36.525875,0.00010622,7.80904e-06,1.35925e-05,39.7379,51.074,48.667,42.27105,0.0,4.87961883097887
RWT226,26,RWT226/socha_zeny_P26.h5,56016,32768,1048,120,880,3744,15752,4,0,21544,57728,79272,0.3846043987432162,1.030562696372465,1.4151670951156812,0.000622491,1.15343e-05,7.87435e-06,32.0587,49.3801,51.0379,36.596275,9.3166e-05,1.03041e-05,7.21894e-06,40.3074,49.8699,51.4153,42.8912,0.0,4.979492001235485
RWT226,27,RWT226/socha_zeny_P27.h5,56016,32768,1360,664,1920,5400,17320,4,0,26664,62264,88928,0.4760068551842331,1.1115395601256783,1.5875464153099115,0.000683966,1.14752e-05,1.09718e-05,31.6497,49.4024,49.5972,36.112225,0.000101644,1.07653e-05,1.0546e-05,39.9292,49.6797,49.7691,42.378,0.0,4.974776886403561
RWT226,28,RWT226/socha_zeny_P28.h5,56016,32768,1424,384,1600,4512,15328,4,0,23248,52432,75680,0.41502427877749215,0.9360182804912882,1.3510425592687803,0.000617942,9.54543e-06,1.34976e-05,32.0905,50.202,48.6974,36.4303,8.42639e-05,9.30786e-06,1.20328e-05,40.7436,50.3115,49.1963,42.996175,0.0,4.808768808841705
RWT226,29,RWT226/socha_zeny_P29.h5,56016,32768,1256,360,1248,4328,16584,4,0,23776,66624,90400,0.424450157097972,1.1893744644387318,1.6138246215367038,0.000804575,1.20098e-05,1.15929e-05,30.9443,49.2046,49.3581,35.5285625,9.77065e-05,1.06867e-05,1.05053e-05,40.1008,49.7115,49.7859,42.512775000000005,0.0,4.9030772894620895
RWT226,3,RWT226/socha_zeny_P3.h5,56016,32768,976,248,736,2456,7888,4,0,12304,26352,38656,0.2196515281348186,0.4704370179948586,0.6900885461296772,0.000282615,5.48129e-06,5.6484e-06,35.488,52.6112,52.4807,39.7524875,5.63802e-05,5.30636e-06,6.07948e-06,42.4887,52.752,52.1613,44.9806875,0.0,5.539003536105156
RWT226,30,RWT226/socha_zeny_P30.h5,56016,32768,1416,560,1752,4696,13488,4,0,21912,41080,62992,0.3911739502999143,0.7333618966009712,1.1245358469008855,0.000476986,1.35296e-05,1.46054e-05,33.2149,48.6871,48.3549,37.041425,8.97209e-05,1.00214e-05,1.22394e-05,40.4711,49.9907,49.1224,42.7424625,0.0,4.931971773505211
RWT226,31,RWT226/socha_zeny_P31.h5,56016,32768,1280,608,1800,5064,13240,4,0,21992,38088,60080,0.3926021136818052,0.6799485861182519,1.0725506998000571,0.000399334,9.80375e-06,1.18244e-05,33.9866,50.0861,49.2722,37.9097375,9.26039e-05,8.74229e-06,1.09888e-05,40.3337,50.5837,49.5905,42.77205000000001,0.0,4.885970398783684
RWT226,4,RWT226/socha_zeny_P4.h5,56015,32768,1360,208,968,4376,16352,4,0,23264,73480,96744,0.41531732571632596,1.311791484423815,1.727108810140141,0.000861778,8.13849e-06,6.02043e-06,30.646,50.8946,52.2037,35.871787499999996,0.000102854,7.84662e-06,5.87965e-06,39.8778,51.0532,52.3065,42.828312499999996,0.0,4.787755869328976
RWT226,5,RWT226/socha_zeny_P5.h5,56016,32768,1168,312,1400,6184,25008,4,0,34072,97616,131688,0.6082547843473294,1.742644958583262,2.3508997429305913,0.00127482,1.26638e-05,7.80665e-06,28.9455,48.9744,51.0753,34.215337500000004,0.00010118,1.07787e-05,6.76062e-06,39.9491,49.6744,51.7001,42.633637500000006,0.0,4.785678498446941
RWT226,6,RWT226/socha_zeny_P6.h5,56016,32768,1288,360,1192,3808,14136,4,0,20784,52264,73048,0.37103684661525277,0.9330191373893173,1.30405598400457,0.000632129,8.00795e-06,5.59545e-06,31.9919,50.9648,52.5216,36.929725,7.50616e-05,7.54987e-06,5.5535e-06,41.2458,51.2206,52.5543,43.9062125,0.0,5.345666378736496
RWT226,7,RWT226/socha_zeny_P7.h5,56016,32768,1104,512,1704,5880,22160,4,0,31360,87336,118696,0.5598400457012283,1.5591259640102828,2.118966009711511,0.00101357,2.20022e-05,1.16558e-05,29.9414,46.5753,49.3346,34.444787500000004,9.36927e-05,1.56363e-05,1.0181e-05,40.2829,48.0587,49.9221,42.459775,0.0,4.786799795925617
RWT226,8,RWT226/socha_zeny_P8.h5,56015,32768,1032,208,768,3176,12600,4,0,17784,49536,67320,0.3174863875747568,0.8843345532446666,1.2018209408194234,0.000426033,6.43191e-06,4.20354e-06,33.7056,51.9166,53.7639,38.489262499999995,8.86478e-05,6.57461e-06,4.16783e-06,40.5233,51.8213,53.8009,43.59525,0.0,5.016828075051308
RWT226,9,RWT226/socha_zeny_P9.h5,56016,32768,1176,280,1136,3992,14224,4,0,20808,59528,80336,0.37146529562982006,1.06269637246501,1.4341616680948301,0.000479885,9.32567e-06,5.81826e-06,33.1886,50.3032,52.3521,37.7233625,0.000103412,9.67446e-06,5.80517e-06,39.8543,50.1437,52.3619,42.703925000000005,0.0,4.957394264638424
RWT26,0,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P0.h5,85232,32768,1504,896,3696,13408,56256,4,0,75760,218088,293848,0.8888680307865591,2.5587572742631877,3.4476253050497467,0.00522136,0.000126977,0.000137164,22.8222,38.9628,38.6276,26.815450000000002,9.6059e-05,6.12556e-05,8.20636e-05,40.1746,42.1285,40.8585,40.504325,0.0,7.920448154211044
RWT26,1,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P1.h5,85232,32768,1392,648,3016,12008,50320,4,0,67384,202344,269728,0.7905950816594706,2.3740379200300357,3.164633001689506,0.00268395,0.000207919,0.000189557,25.7123,36.8211,37.2226,28.5396875,0.000103882,9.38355e-05,0.00010271,39.8346,40.2763,39.8839,39.895975,0.0,7.297742284834385
RWT26,2,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P2.h5,85232,32768,1368,720,3800,13272,59584,4,0,78744,234648,313392,0.9238783555472123,2.7530504974657406,3.676928853012953,0.0071828,0.000165225,0.000156479,21.4371,37.8192,38.0554,25.56215,0.000103879,7.58855e-05,9.33907e-05,39.8347,41.1984,40.297,40.06295,0.0,7.443910837173462
RWT26,3,RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P3.h5,85232,32768,1296,904,3128,12952,51576,4,0,69856,202128,271984,0.8195982729491271,2.371503660596959,3.191101933546086,0.00305323,0.000313166,0.000308452,25.1524,35.0423,35.1081,27.633100000000002,0.000127184,0.000136285,0.000155086,38.9557,38.6555,38.0943,38.8105,0.0,7.425541371107101
