step,R_noise,D_F,D_Y,D_U,D_V,lambda_D,loss,gradient_norm,lr,points,step_seconds,peak_gpu_memory_gib,finite
1792,0.9695063829421997,3.272512185503729e-05,4.4508335122372955e-05,9.416440661880188e-06,8.900935426936485e-06,1.0723367929458618,2.0418431758880615,12.044620513916016,1e-05,259933,1.471254326403141,10.665325164794922,True
1793,1.6166874170303345,4.9205205868929625e-05,5.217547732172534e-05,5.011363828089088e-05,3.641569855972193e-05,1.612356185913086,3.229043483734131,9.715262413024902,1e-05,262051,1.5471967160701752,10.665325164794922,True
1794,0.9440603852272034,2.9800548873026855e-05,3.690360244945623e-05,1.2421178325894289e-05,1.8767705114441924e-05,0.976504385471344,1.9205647706985474,32.06541442871094,1e-05,276722,1.564116857945919,10.665325164794922,True
1795,0.830094575881958,2.7595158826443367e-05,3.636806286522187e-05,9.825472261582036e-06,1.0273224688717164e-05,0.9042381644248962,1.734332799911499,9.859099388122559,1e-05,243075,1.4144403785467148,10.665325164794922,True
1796,1.0584980249404907,3.097504668403417e-05,3.685143747134134e-05,2.4223483706009574e-05,1.422104560333537e-05,1.0149903297424316,2.073488235473633,7.947800636291504,1e-05,245942,1.463974229991436,10.665325164794922,True
1797,1.4779936075210571,4.196069130557589e-05,4.997747964807786e-05,3.093174018431455e-05,2.0922470866935328e-05,1.3749679327011108,2.852961540222168,28.334989547729492,1e-05,311362,1.7299807965755463,10.665325164794922,True
1798,0.861869215965271,2.904034045059234e-05,3.88035987270996e-05,6.913980541867204e-06,1.211367180076195e-05,0.9515938758850098,1.8134630918502808,29.45281219482422,1e-05,288816,1.6622387021780014,10.665325164794922,True
1799,0.6945405602455139,2.443016455799807e-05,3.2504765840712935e-05,7.432886377500836e-06,9.129036698141135e-06,0.8005276322364807,1.4950681924819946,11.892732620239258,1e-05,267144,1.3818258196115494,10.665325164794922,True
1800,0.9323877096176147,3.1148701964411885e-05,4.143694604863413e-05,9.699897418613546e-06,1.144453290180536e-05,1.0206806659698486,1.9530683755874634,7.162193298339844,1e-05,341718,1.947153002023697,10.665325164794922,True
1801,1.4240347146987915,4.298217754694633e-05,5.044625868322328e-05,2.954577394120861e-05,2.656225478858687e-05,1.4084399938583374,2.832474708557129,19.725109100341797,1e-05,327071,1.7427909150719643,10.82217025756836,True
1802,1.5791993141174316,4.48826867796015e-05,5.1465933211147785e-05,2.6883737518801354e-05,3.654864485724829e-05,1.470715880393982,3.049915313720703,11.494757652282715,1e-05,255525,1.5471276193857193,10.82217025756836,True
1803,1.3229962587356567,3.133406789856963e-05,4.214397267787717e-05,8.065693691605702e-06,1.1362812074366957e-05,1.0267547369003296,2.3497509956359863,7.494474411010742,1e-05,274004,1.6307874396443367,10.82217025756836,True
1804,1.2641571760177612,3.3026502933353186e-05,4.5664193748962134e-05,8.413302566623315e-06,7.088935490173753e-06,1.0822124481201172,2.346369743347168,11.39096736907959,1e-05,275474,1.5936511158943176,10.82217025756836,True
1805,1.0944759845733643,3.2576081139268354e-05,4.284526585252024e-05,1.2935620361531619e-05,1.113980124500813e-05,1.0674530267715454,2.161929130554199,16.265045166015625,1e-05,299936,1.6969218701124191,10.82217025756836,True
1806,0.7824769616127014,2.1964013285469264e-05,2.868301271519158e-05,9.193644473270979e-06,7.858392564230599e-06,0.7197167873382568,1.5021936893463135,9.345988273620605,1e-05,229137,1.3440704345703125,10.82217025756836,True
1807,1.0881012678146362,3.509908856358379e-05,3.98891897930298e-05,2.5509638362564147e-05,2.552812838985119e-05,1.1501269340515137,2.2382283210754395,64.69121551513672,1e-05,318734,1.7358030453324318,10.82217025756836,True
1808,1.1690016984939575,3.2944033591775224e-05,4.1528801375534385e-05,1.3363558537093922e-05,1.8185437511419877e-05,1.0795100927352905,2.248511791229248,6.2847723960876465,1e-05,326060,1.8706048727035522,10.82217025756836,True
1809,1.37020742893219,3.1697109079686925e-05,3.7416401028167456e-05,2.2903222998138517e-05,1.7613821910344996e-05,1.0386508703231812,2.408858299255371,14.089919090270996,1e-05,263040,1.4811792150139809,10.82217025756836,True
1810,1.7811949253082275,3.912541797035374e-05,4.952412928105332e-05,2.1444211597554386e-05,1.5211784557322972e-05,1.2820616960525513,3.0632567405700684,4.690116882324219,1e-05,271019,1.61382407695055,10.82217025756836,True
1811,0.958026647567749,3.488031143206172e-05,4.3435236875666305e-05,1.759680344548542e-05,1.7944119463209063e-05,1.1429580450057983,2.100984573364258,5.83643913269043,1e-05,248677,1.4895723685622215,10.82217025756836,True
1812,1.5536463260650635,3.798848774749786e-05,4.776947753271088e-05,1.865320336946752e-05,1.8199825717601925e-05,1.2448067665100098,2.7984530925750732,5.3343610763549805,1e-05,304575,1.73460453748703,10.82217025756836,True
1813,1.4500662088394165,3.336317604407668e-05,4.207737947581336e-05,1.754289223754313e-05,1.4326656128105242e-05,1.0932445526123047,2.5433106422424316,6.776171684265137,1e-05,295556,1.7754256799817085,10.82217025756836,True
1814,1.500258207321167,4.014313890365884e-05,4.37239978055004e-05,2.991150540765375e-05,3.605132951634005e-05,1.3154103755950928,2.8156685829162598,12.052787780761719,1e-05,321037,1.8105376213788986,10.82217025756836,True
1815,2.2542967796325684,5.8889203501166776e-05,5.8813151554204524e-05,4.797746805706993e-05,7.010516856098548e-05,1.929681420326233,4.183978080749512,12.944911003112793,1e-05,242830,1.4496903792023659,10.82217025756836,True
1816,1.4500350952148438,3.5443405067780986e-05,3.83188234991394e-05,2.7087149646831676e-05,3.229798676329665e-05,1.1614094972610474,2.6114444732666016,15.484936714172363,1e-05,310279,1.7196942865848541,10.82217025756836,True
1817,0.8133906126022339,2.700610457395669e-05,3.368902616784908e-05,1.3080190001346637e-05,1.4200324585544877e-05,0.8849360346794128,1.698326587677002,9.10910701751709,1e-05,301965,1.6896061301231384,10.82217025756836,True
1818,0.671058177947998,2.1516521883313544e-05,2.781943476293236e-05,7.83865834819153e-06,9.982737537939101e-06,0.7050533890724182,1.3761115074157715,7.301061153411865,1e-05,298394,1.6249749585986137,10.82217025756836,True
1819,1.9520143270492554,4.170825923210941e-05,5.110244092065841e-05,2.36966552620288e-05,2.2143129172036424e-05,1.3666962385177612,3.3187105655670166,10.576950073242188,1e-05,272920,1.5275143682956696,10.82217025756836,True
1820,1.218522071838379,3.185985769960098e-05,3.951516191591509e-05,1.759218685037922e-05,1.5506300769629888e-05,1.043983817100525,2.2625060081481934,5.267707824707031,1e-05,281950,1.6421285644173622,10.82217025756836,True
1821,1.6304606199264526,4.5061908167554066e-05,4.715708928415552e-05,4.3246374843874946e-05,3.849669883493334e-05,1.4765886068344116,3.1070492267608643,7.613876819610596,1e-05,281434,1.6029790714383125,10.82217025756836,True
1822,1.8460394144058228,3.8904512621229514e-05,4.6848370402585715e-05,2.2729000193066895e-05,2.330459392396733e-05,1.2748230695724487,3.1208624839782715,6.777563571929932,1e-05,284599,1.5055759027600288,10.82217025756836,True
1823,1.0639605522155762,3.256816489738412e-05,4.0604325477033854e-05,1.8880533389165066e-05,1.4111151358520146e-05,1.067193627357483,2.1311540603637695,9.721698760986328,1e-05,271170,1.536318764090538,10.82217025756836,True
1824,1.3073493242263794,2.963814949907828e-05,4.023569272249006e-05,8.479904863634147e-06,8.406223969359417e-06,0.9711828827857971,2.2785322666168213,19.957685470581055,1e-05,246551,1.4080786630511284,10.82217025756836,True
1825,1.7336714267730713,3.702551475726068e-05,4.376732977107167e-05,2.853720070561394e-05,1.854656329669524e-05,1.213252067565918,2.9469234943389893,6.292849540710449,1e-05,258746,1.581634670495987,10.82217025756836,True
1826,1.479002594947815,2.847175892384257e-05,3.6521159927360713e-05,1.2242486263858154e-05,1.250343211722793e-05,0.9329625964164734,2.4119651317596436,4.426092147827148,1e-05,245694,1.3815396651625633,10.82217025756836,True
1827,1.7686400413513184,3.810175621765666e-05,4.786637146025896e-05,1.907196747197304e-05,1.807306762202643e-05,1.2485183477401733,3.0171585083007812,10.748129844665527,1e-05,297646,1.6842105090618134,10.82217025756836,True
1828,1.1528011560440063,3.092964834650047e-05,3.82426951546222e-05,1.7937185475602746e-05,1.4669928532384802e-05,1.0135027170181274,2.166303873062134,7.362302780151367,1e-05,292283,1.7126546427607536,10.82217025756836,True
1829,1.805943489074707,3.722670589922927e-05,4.35559413745068e-05,2.1088158973725513e-05,2.8048323656548746e-05,1.2198446989059448,3.0257883071899414,7.439187049865723,1e-05,331795,1.8144651278853416,10.82217025756836,True
1830,0.9887591004371643,2.6873996830545366e-05,3.536086660460569e-05,9.898887583403848e-06,9.901626981445588e-06,0.8806071281433105,1.86936616897583,7.412350654602051,1e-05,273091,1.4964648187160492,10.82217025756836,True
1831,1.0064661502838135,2.816063533828128e-05,3.383135117474012e-05,1.7030541130225174e-05,1.660786620050203e-05,0.922767698764801,1.9292337894439697,8.730096817016602,1e-05,256523,1.5362317860126495,10.82217025756836,True
1832,1.3009774684906006,3.222970917704515e-05,4.3389743950683624e-05,9.70738892647205e-06,1.0111878509633243e-05,1.0561031103134155,2.3570804595947266,5.986642837524414,1e-05,268072,1.4692821726202965,10.82217025756836,True
1833,1.0359708070755005,2.797955494315829e-05,3.632639709394425e-05,1.0218367606285028e-05,1.235336185345659e-05,0.9168340563774109,1.9528048038482666,4.786448001861572,1e-05,357344,2.0882550850510597,10.82217025756836,True
1834,0.8451901078224182,2.8358410418150015e-05,3.6723016819451004e-05,1.236582738783909e-05,1.0892579666688107e-05,0.9292483925819397,1.774438500404358,5.66689395904541,1e-05,222853,1.370101384818554,10.82217025756836,True
1835,2.02951717376709,5.3669205954065546e-05,4.346641435404308e-05,5.8217759942635894e-05,8.993179653771222e-05,1.7586325407028198,3.788149833679199,407.7652587890625,1e-05,335532,1.9295505359768867,10.82217025756836,True
1836,1.0797396898269653,2.61477744061267e-05,3.2304109481628984e-05,1.6023079297156073e-05,1.1647127394098788e-05,0.8568102717399597,1.9365499019622803,10.231745719909668,1e-05,289289,1.5487868562340736,10.82217025756836,True
1837,1.617339849472046,3.647740595624782e-05,4.680632991949096e-05,1.555436938360799e-05,1.6084743037936278e-05,1.1952916383743286,2.812631607055664,14.803789138793945,1e-05,290097,1.6529220417141914,10.82217025756836,True
1838,1.1379693746566772,2.9852833904442377e-05,3.7282381526893005e-05,1.5670839275117032e-05,1.4316633496491704e-05,0.9782176613807678,2.11618709564209,8.987546920776367,1e-05,269611,1.5455219820141792,10.82217025756836,True
1839,1.159704566001892,2.7494972528074868e-05,3.586941602407023e-05,1.087956115952693e-05,1.0612615369609557e-05,0.9009552597999573,2.060659885406494,11.562935829162598,1e-05,288316,1.6345798894762993,10.82217025756836,True
1840,2.104313611984253,4.0077229641610757e-05,5.366491313907318e-05,1.3936773939349223e-05,1.1866957720485516e-05,1.3132506608963013,3.4175643920898438,13.650368690490723,1e-05,320779,1.8189013972878456,10.82217025756836,True
1841,1.4464342594146729,3.68613691534847e-05,3.9085778553271666e-05,2.7140104066347703e-05,3.768498936551623e-05,1.2078733444213867,2.6543076038360596,5.059833526611328,1e-05,264083,1.5064490735530853,10.82217025756836,True
1842,1.3550995588302612,2.907811176555697e-05,3.543634738889523e-05,1.718665225780569e-05,1.5536626960965805e-05,0.9528315663337708,2.3079311847686768,7.949585437774658,1e-05,222838,1.3136959224939346,10.82217025756836,True
1843,1.6009587049484253,3.200422725058161e-05,3.831345748039894e-05,1.79942071554251e-05,2.077732642646879e-05,1.048714518547058,2.6496732234954834,10.079411506652832,1e-05,249457,1.4875423833727837,10.82217025756836,True
1844,0.9816417098045349,2.2913436623639427e-05,2.86109479930019e-05,1.2653570593101904e-05,1.0383252629253548e-05,0.7508274912834167,1.7324692010879517,9.843013763427734,1e-05,221911,1.3024917840957642,10.82217025756836,True
1845,1.324135661125183,3.198063495801762e-05,3.9752136217430234e-05,1.6016498193494044e-05,1.685876486590132e-05,1.0479414463043213,2.372076988220215,11.269770622253418,1e-05,287132,1.640660896897316,10.82217025756836,True
1846,1.2177307605743408,3.0205379516701214e-05,3.836031464743428e-05,1.3915141607867554e-05,1.387588054058142e-05,0.9897698760032654,2.207500696182251,4.684629917144775,1e-05,291194,1.6573074609041214,10.82217025756836,True
1847,2.1914281845092773,7.31140244170092e-05,5.015442002331838e-05,0.00011182496382389218,0.00012624151713680476,2.3958003520965576,4.587228775024414,9.128499984741211,1e-05,261615,1.4869870245456696,10.82217025756836,True
1848,1.4247015714645386,3.8117646909086034e-05,3.727185685420409e-05,4.770607847603969e-05,3.1912364647723734e-05,1.2490390539169312,2.6737406253814697,17.3315486907959,1e-05,299312,1.7377108335494995,10.82217025756836,True
1849,2.083920478820801,4.800483657163568e-05,4.283305679564364e-05,6.0464011767180637e-05,5.623276956612244e-05,1.573022484779358,3.656942844390869,9.450000762939453,1e-05,250762,1.4759160727262497,10.82217025756836,True
1850,2.2284138202667236,4.446790262591094e-05,5.0857182941399515e-05,3.866664701490663e-05,2.4712035155971535e-05,1.4571242332458496,3.6855380535125732,5.60696268081665,1e-05,306498,1.7453284040093422,10.82217025756836,True
1851,1.147831916809082,2.978668453579303e-05,3.6504658055491745e-05,1.4653373000328429e-05,1.8048101992462762e-05,0.976050078868866,2.1238820552825928,4.853856563568115,1e-05,296211,1.707580141723156,10.82217025756836,True
1852,0.7693542242050171,2.3660029910388403e-05,3.164258669130504e-05,8.125714884954505e-06,7.2641073529666755e-06,0.7752918601036072,1.5446460247039795,8.52601432800293,1e-05,263820,1.578108325600624,10.82217025756836,True
1853,1.0949441194534302,2.4542154278606176e-05,3.220580401830375e-05,1.010121741273906e-05,8.32850219012471e-06,0.8041973114013672,1.8991414308547974,9.106605529785156,1e-05,248994,1.4525632485747337,10.82217025756836,True
1854,2.133481502532959,4.7261342842830345e-05,4.9795355153037235e-05,5.3984746045898646e-05,3.040188312297687e-05,1.5486596822738647,3.6821413040161133,169.6956024169922,1e-05,255506,1.468336246907711,10.82217025756836,True
1855,1.2803200483322144,4.078423444298096e-05,3.911599196726456e-05,2.6954166969517246e-05,6.128728273324668e-05,1.3364177942276,2.6167378425598145,13.802873611450195,1e-05,286818,1.618797168135643,10.82217025756836,True
1856,2.124410629272461,3.770509283640422e-05,4.761614400194958e-05,2.2071630155551247e-05,1.3694351764570456e-05,1.2355204820632935,3.359930992126465,10.039936065673828,1e-05,261013,1.485839694738388,10.82217025756836,True
1857,1.792779803276062,3.7617595808114856e-05,4.160446405876428e-05,2.0419171050889418e-05,3.8868536648806185e-05,1.2326533794403076,3.02543306350708,5.961533546447754,1e-05,267352,1.6010438203811646,10.82217025756836,True
1858,1.9473668336868286,3.8973335904302076e-05,4.6707606088602915e-05,2.412145840935409e-05,2.2888145394972526e-05,1.2770782709121704,3.224445104598999,10.575523376464844,1e-05,349706,1.9282417073845863,10.82217025756836,True
1859,1.2321757078170776,2.840020169969648e-05,3.75455419998616e-05,1.0750427463790402e-05,9.468608368479181e-06,0.9306178092956543,2.1627936363220215,28.564355850219727,1e-05,239403,1.3870951011776924,10.82217025756836,True
1860,1.8169198036193848,3.537173324730247e-05,4.4801083276979625e-05,1.6237781892414205e-05,1.678828994045034e-05,1.1590609550476074,2.975980758666992,12.234867095947266,1e-05,224491,1.2861526906490326,10.82217025756836,True
1861,1.7110695838928223,3.758490129257552e-05,4.509288919507526e-05,2.658942867128644e-05,1.8548404113971628e-05,1.2315820455551147,2.9426517486572266,4.246690273284912,1e-05,322936,1.878349855542183,10.82217025756836,True
1862,1.0492056608200073,2.4427654352621175e-05,3.120563633274287e-05,1.4323835785035044e-05,7.419540906994371e-06,0.8004453778266907,1.8496510982513428,6.367996692657471,1e-05,256367,1.50755325704813,10.82217025756836,True
1863,1.7201920747756958,4.42035379819572e-05,4.589541640598327e-05,3.904569894075394e-05,4.2593870603013784e-05,1.4484615325927734,3.1686534881591797,31.538312911987305,1e-05,280785,1.5896578133106232,10.82217025756836,True
1864,1.4517914056777954,2.964152918139007e-05,3.8691647205268964e-05,1.1452023500169162e-05,1.1630559129116591e-05,0.9712936282157898,2.4230849742889404,4.944313049316406,1e-05,265624,1.431498907506466,10.82217025756836,True
1865,2.0519535541534424,3.7392685044324026e-05,4.5312728616409004e-05,2.3238082576426677e-05,1.9867109585902654e-05,1.2252835035324097,3.2772369384765625,7.768067359924316,1e-05,329456,1.8283082246780396,10.82217025756836,True
1866,1.1996395587921143,2.7769250664277934e-05,3.5779936297331005e-05,1.2800374861399177e-05,1.0695376658986788e-05,0.9099428057670593,2.1095824241638184,8.486449241638184,1e-05,271281,1.4993490651249886,10.82217025756836,True
1867,0.7739110589027405,2.6178755433647893e-05,2.822991882567294e-05,2.1412964997580275e-05,2.273988866363652e-05,0.8578254580497742,1.6317365169525146,8.740984916687012,1e-05,304901,1.6796412244439125,10.82217025756836,True
1868,1.5031311511993408,3.5371867852518335e-05,4.517379784374498e-05,1.6847241568029858e-05,1.4688773262605537e-05,1.1590653657913208,2.662196636199951,26.0544376373291,1e-05,324103,1.8311609998345375,10.82217025756836,True
1869,2.423866033554077,7.018975884420797e-05,5.038534800405614e-05,0.00012441536819096655,9.518178558209911e-05,2.299978017807007,4.723844051361084,13.94421100616455,1e-05,281803,1.652096688747406,10.82217025756836,True
1870,1.5733779668807983,4.2195169953629375e-05,4.324434121372178e-05,3.576893504941836e-05,4.442472709342837e-05,1.3826513290405273,2.9560294151306152,9.70622444152832,1e-05,268641,1.5463254749774933,10.82217025756836,True
1871,1.4187994003295898,3.52834613295272e-05,4.1181301639880985e-05,1.866750062617939e-05,2.8308058972470462e-05,1.1561684608459473,2.574967861175537,6.358946800231934,1e-05,295121,1.6114232391119003,10.82217025756836,True
1872,1.4843909740447998,2.7290210709907115e-05,3.244512481614947e-05,2.1264109818730503e-05,1.2696664271061309e-05,0.8942456245422363,2.378636598587036,10.262231826782227,1e-05,263923,1.48232252150774,10.82217025756836,True
1873,0.7577270865440369,1.9645971406134777e-05,2.500225673429668e-05,9.207129551214166e-06,8.659671948407777e-06,0.6437591910362244,1.4014862775802612,16.043764114379883,1e-05,229114,1.3228657767176628,10.82217025756836,True
1874,1.2924336194992065,3.1403997127199546e-05,3.749830648303032e-05,1.8418308172840625e-05,2.0012454115203582e-05,1.0290461778640747,2.3214797973632812,6.988361835479736,1e-05,226399,1.3342546671628952,10.82217025756836,True
1875,1.334200143814087,3.064501652261242e-05,3.5392356949159876e-05,2.2073925720178522e-05,2.022673470492009e-05,1.0041759014129639,2.338376045227051,5.830915927886963,1e-05,324621,1.9160875380039215,10.82217025756836,True
1876,1.3863569498062134,2.7713567760656588e-05,3.551822010194883e-05,1.4117845239525195e-05,1.0090672731166705e-05,0.9081181883811951,2.2944750785827637,9.990293502807617,1e-05,279575,1.5357021391391754,10.82217025756836,True
1877,1.1957502365112305,3.106892472715117e-05,3.796675446210429e-05,1.628899190109223e-05,1.825753497541882e-05,1.0180665254592896,2.2138166427612305,5.612354755401611,1e-05,272948,1.5079404264688492,10.82217025756836,True
1878,1.3602384328842163,3.0438153771683574e-05,3.646167533588596e-05,2.2051890482543968e-05,1.473033717047656e-05,0.9973974227905273,2.357635974884033,8.50159740447998,1e-05,260137,1.5005464181303978,10.82217025756836,True
1879,1.8243480920791626,3.6664787330664694e-05,4.4765307393390685e-05,2.1385227228165604e-05,1.95422562683234e-05,1.2014317512512207,3.0257797241210938,7.018782615661621,1e-05,281599,1.6558374911546707,10.82217025756836,True
1880,1.862837314605713,3.9481063140556216e-05,4.4929325667908415e-05,3.22721571137663e-05,2.489691360096913e-05,1.293715476989746,3.156552791595459,5.535033702850342,1e-05,266085,1.5646912306547165,10.82217025756836,True
1881,1.1889595985412598,3.0433460779022425e-05,2.914473407145124e-05,1.821219120756723e-05,4.780964445671998e-05,0.9972436428070068,2.1862032413482666,7.3248209953308105,1e-05,342300,1.8853998258709908,10.82217025756836,True
1882,1.036173701286316,2.410719207546208e-05,3.003884557983838e-05,1.1053889465983957e-05,1.3433885214908514e-05,0.7899444699287415,1.8261182308197021,12.611343383789062,1e-05,240485,1.4293796494603157,10.82217025756836,True
1883,1.8902236223220825,3.8364436477422714e-05,4.0488877857569605e-05,3.582422505132854e-05,3.240687510697171e-05,1.2571258544921875,3.1473493576049805,4.4849982261657715,1e-05,255193,1.4786101058125496,10.82217025756836,True
1884,1.3393641710281372,3.2597108656773344e-05,3.743787601706572e-05,1.9367600543773733e-05,2.646356006152928e-05,1.068142056465149,2.407506227493286,13.488802909851074,1e-05,267713,1.4728156179189682,10.82217025756836,True
1885,1.6577235460281372,4.660028571379371e-05,3.8582529668929055e-05,6.808611215092242e-05,5.71854725421872e-05,1.5269981622695923,3.1847217082977295,7.546206474304199,1e-05,287198,1.6759442016482353,10.82217025756836,True
1886,1.3980021476745605,3.2127820304594934e-05,3.9305061363847926e-05,1.8157472368329763e-05,1.7389207641826943e-05,1.0527644157409668,2.4507665634155273,12.624258995056152,1e-05,294533,1.7289202436804771,10.82217025756836,True
1887,1.0706326961517334,2.458923881931696e-05,2.984050843224395e-05,1.4274829482019413e-05,1.3898576071369462e-05,0.8057401776313782,1.8763728141784668,6.910151958465576,1e-05,245428,1.4451204240322113,10.82217025756836,True
1888,1.0868871212005615,2.3965418222360313e-05,3.091242251684889e-05,1.3012650015298277e-05,7.130174253688892e-06,0.7852988243103027,1.8721859455108643,8.634676933288574,1e-05,255150,1.424116387963295,10.82217025756836,True
